FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Martin,Kelly,DEF,CRY,4300000,0,25,0.347222222222222,8.074935400516799e-08,5.81395348837209e-06,0,42112,3,30,0,0,0,0,0,5.8,1456,-2,0,25,2,0.0,0,0.0,0,0,0,0,2,0.5,44339,0,96,0,0,1298,130,0,0,185,Stoke,Middlesbrough,West Brom,Tottenham,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Kenedy,MID,CHE,5100000,0,1,0.0138888888888889,2.7233115468409603e-09,1.9607843137254898e-07,0,2171,0,0,0,0,0,0,0,0.2,18,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.0,1215,0,86,0,0,16,9,0,0,2,Burnley,Swansea,West Ham,Watford,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjoe,Kenny,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,546,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1195,0,0,0,0,0,117,0,0,0,Middlesbrough,Sunderland,Tottenham,West Brom,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wahbi,Khazri,MID,SUN,6000000,0,14,0.19444444444444395,3.2407407407407403e-08,2.33333333333333e-06,0,11542,2,12,0,0,0,0,0,2.3,45,-5,0,14,5,0.0,0,0.0,0,0,1,0,0,0.1,939,0,172,0,0,456,20,0,0,42,Southampton,Everton,Man City,Middlesbrough,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Ki Sung-yueng,MID,SWA,5000000,0,22,0.305555555555556,6.11111111111111e-08,4.4e-06,0,4642,2,22,0,0,0,0,0,4.4,72,-5,0,22,5,0.1,0,0.5,0,0,1,0,0,0.0,1291,0,241,0,0,835,31,0,0,143,Leicester,Chelsea,Burnley,Hull City,Bournemouth,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Michael,Kightly,MID,BUR,4200000,0,6,1.2,2.85714285714286e-07,1.4285714285714301e-06,0,27751,0,1,0,0,0,0,0,1.4,1717,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.7,28847,0,0,0,0,104,116,0,0,20,Chelsea,Hull City,Swansea,Liverpool,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy,King,MID,LEI,4700000,1,32,0.444444444444444,9.456264775413711e-08,6.80851063829787e-06,0,16822,2,18,0,0,0,1,0,6.8,304,-3,0,32,3,0.1,0,0.3,1,0,1,0,0,0.3,9111,0,174,0,0,1093,107,0,0,162,Swansea,Liverpool,Hull City,Arsenal,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Joshua,King,MID,BOU,5300000,13,80,3.5,6.603773584905661e-07,1.50943396226415e-05,0,67567,1,35,0,0,0,6,0,15.1,2466,-2,0,80,2,1.1,0,5.8,3,0,5,0,1,1.4,93587,0,321,0,1,1575,30019,0,0,236,Man City,West Brom,Man Utd,West Ham,Swansea,3.0,2.2,2.9,2.9,3.6,2.3,1.8,3.1,1.8,4.0,3.4,3.7,4.9,3.0
Stephen,Kingsley,DEF,SWA,3900000,0,19,0.263888888888889,6.76638176638177e-08,4.87179487179487e-06,0,438015,0,17,0,0,0,0,0,4.9,9125,-1,0,19,1,0.0,0,0.0,2,0,2,0,0,9.5,595928,0,75,0,1,765,17571,0,0,137,Leicester,Chelsea,Burnley,Hull City,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jan,Kirchhoff,MID,SUN,4300000,0,12,0.166666666666667,3.87596899224806e-08,2.7906976744186e-06,0,3486,1,11,0,0,0,0,0,2.8,44,-2,0,12,2,0.0,0,0.0,0,0,0,0,1,0.0,1501,0,118,0,0,433,16,0,0,61,Southampton,Everton,Man City,Middlesbrough,Burnley,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ragnar,Klavan,DEF,LIV,4600000,0,31,2.6,5.65217391304348e-07,6.739130434782611e-06,0,74424,2,13,0,0,0,0,0,6.7,7351,-4,0,31,4,0.1,0,0.5,3,0,3,0,0,0.8,60616,0,0,0,0,946,105,0,0,209,Tottenham,Leicester,Arsenal,Burnley,Man City,0.0,1.4,3.2,3.1,1.9,2.6,3.2,2.3,2.1,2.8,1.8,3.4,2.7,2.6
Aleksandar,Kolarov,DEF,MCI,5800000,2,62,2.8,4.827586206896551e-07,1.06896551724138e-05,0,177506,6,23,0,0,0,1,0,10.7,3648,-2,0,62,2,0.4,0,2.3,3,0,5,0,1,3.3,90533,1,429,0,1,1905,2098,0,0,382,Bournemouth,Sunderland,Stoke,Liverpool,Arsenal,2.7,0.0,2.0,3.2,3.6,3.1,2.3,3.3,2.8,3.4,2.4,3.0,2.6,2.2
Vincent,Kompany,DEF,MCI,5900000,0,3,0.0416666666666667,7.062146892655369e-09,5.084745762711859e-07,0,19161,1,1,0,0,0,0,0,0.5,303,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.4,6626,0,173,0,0,114,230,0,0,13,Bournemouth,Sunderland,Stoke,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arouna,Kone,FWD,EVE,5100000,0,3,0.0416666666666667,8.169934640522879e-09,5.882352941176471e-07,0,68329,0,0,0,0,0,0,0,0.6,388,-4,0,3,4,0.0,0,0.0,0,0,0,0,0,0.7,14822,0,289,0,0,46,187,0,0,9,Middlesbrough,Sunderland,Tottenham,West Brom,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine,Kone,DEF,SUN,4300000,13,53,2.8,6.51162790697674e-07,1.23255813953488e-05,0,85385,3,27,0,0,0,1,0,12.3,1865,-2,0,53,2,1.3,0,5.5,5,0,4,0,0,1.9,69332,0,176,0,2,1643,43163,0,0,309,Southampton,Everton,Man City,Middlesbrough,Burnley,3.8,1.9,2.9,2.2,3.4,2.0,1.6,2.2,3.7,2.9,3.6,2.4,2.9,2.1
Dimitrios,Konstantopoulos,GLK,MID,4200000,0,0,0.0,0.0,0.0,0,6342,0,0,0,0,0,0,0,0.0,80,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,973,0,0,0,0,0,28,0,0,0,Everton,Crystal Palace,Stoke,Sunderland,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurent,Koscielny,DEF,ARS,6300000,1,97,4.2,6.66666666666667e-07,1.53968253968254e-05,0,508040,3,24,0,0,0,2,0,15.4,30508,3,0,97,-3,0.8,0,4.8,17,0,7,0,1,17.1,872068,0,493,0,3,2043,9661,0,0,543,Hull City,Liverpool,Leicester,West Brom,Man City,5.7,0.0,5.2,4.8,4.7,4.9,5.8,5.5,4.4,4.8,4.1,3.9,4.9,5.0
Cheikhou,Kouyate,MID,WHU,5000000,2,45,2.4,4.8e-07,9e-06,0,91609,1,29,0,0,0,0,0,9.0,462,-5,0,45,5,0.1,0,0.5,0,0,5,0,1,0.7,21651,0,498,0,0,1668,82,0,0,249,West Brom,Watford,Chelsea,Bournemouth,Leicester,0.0,1.9,1.5,1.4,2.6,2.1,1.2,1.9,2.1,2.0,1.5,1.8,1.4,1.5
Dusan,Kuciak,GLK,HUL,4000000,0,0,0.0,0.0,0.0,0,5279,0,0,0,0,0,0,0,0.0,181,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,7785,0,0,0,0,0,87,0,0,0,Arsenal,Burnley,Leicester,Swansea,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,1060,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,873,0,0,0,0,0,6,0,0,0,Stoke,Middlesbrough,West Brom,Tottenham,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,22574,0,0,0,0,0,0,0,0.0,173,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,3108,0,0,0,0,0,14,0,0,0,Chelsea,Hull City,Swansea,Liverpool,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam,Lallana,MID,LIV,7100000,2,113,1.56944444444444,2.21048513302034e-07,1.59154929577465e-05,0,1366900,2,26,0,0,0,7,0,15.3,206225,1,3,113,-1,0.3,0,2.0,13,0,5,0,7,16.5,1757136,0,416,0,3,1639,7270,-3,0,435,Tottenham,Leicester,Arsenal,Burnley,Man City,0.0,0.8,0.8,1.6,0.8,1.1,1.1,0.8,0.8,0.9,0.9,1.1,0.8,1.1
Rickie,Lambert,FWD,WBA,5400000,0,1,1.0,1.85185185185185e-07,1.85185185185185e-07,0,8146,0,0,0,0,0,0,0,0.2,27,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,1349,0,72,0,0,13,12,0,0,3,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik,Lamela,MID,TOT,6600000,0,28,0.38888888888888895,5.8922558922558894e-08,4.24242424242424e-06,0,533252,1,2,0,0,0,1,0,4.2,1139,-4,0,28,4,0.0,1,0.0,4,0,4,0,1,3.5,302638,0,519,0,0,595,78,0,0,93,Liverpool,Stoke,Everton,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Manuel,Lanzini,MID,WHU,6300000,1,71,0.9861111111111109,1.5652557319224e-07,1.12698412698413e-05,0,40978,5,30,0,0,0,4,0,11.3,5206,-2,0,71,2,0.8,0,5.0,9,0,5,0,2,0.6,57317,0,381,0,1,1448,2858,0,0,322,West Brom,Watford,Chelsea,Bournemouth,Leicester,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Sebastian,Larsson,MID,SUN,4700000,2,20,0.277777777777778,5.91016548463357e-08,4.255319148936171e-06,0,1628,3,16,0,0,0,0,0,4.3,101,-3,0,20,3,0.5,0,2.3,0,0,2,0,1,0.0,1647,0,58,0,0,758,146,0,0,104,Southampton,Everton,Man City,Middlesbrough,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Grant,Leadbitter,MID,MID,4500000,0,15,0.208333333333333,4.6296296296296295e-08,3.3333333333333304e-06,0,1312,0,2,0,0,0,1,0,3.3,75,-5,1,15,5,0.2,0,0.8,0,0,2,0,0,0.0,1458,0,0,0,0,234,5,-1,0,51,Everton,Crystal Palace,Stoke,Sunderland,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Michael,Ledger,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,191,0,0,0,0,0,0,0,0.0,35,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,417,0,0,0,0,0,42,0,0,0,Southampton,Everton,Man City,Middlesbrough,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Ledley,MID,CRY,4400000,2,40,0.555555555555556,1.26262626262626e-07,9.09090909090909e-06,0,36273,1,26,0,0,0,1,0,9.1,556,-1,0,40,1,0.3,0,1.3,1,0,2,0,1,0.5,26824,0,121,0,0,1160,120,0,0,201,Stoke,Middlesbrough,West Brom,Tottenham,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
,Lee Chung-yong,MID,CRY,4300000,0,23,0.319444444444444,7.428940568475451e-08,5.34883720930233e-06,0,16171,0,10,0,0,0,0,0,5.3,186,-2,0,23,2,0.1,0,0.5,0,0,2,0,1,0.2,14471,0,56,0,0,437,90,0,0,100,Stoke,Middlesbrough,West Brom,Tottenham,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jonathan,Leko,MID,WBA,4200000,0,9,0.125,2.97619047619048e-08,2.1428571428571398e-06,0,41895,0,2,0,0,0,0,0,2.1,1159,-3,0,9,3,0.0,0,0.0,0,0,0,0,1,0.6,48683,0,28,0,0,95,554,0,0,33,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Brian,Lenihan,DEF,HUL,3900000,0,0,0.0,0.0,0.0,0,72954,0,0,0,0,0,0,0,0.0,2175,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.4,71026,0,0,0,0,0,742,0,0,0,Arsenal,Burnley,Leicester,Swansea,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Lennon,MID,EVE,5500000,0,21,0.29166666666666696,5.3030303030302994e-08,3.81818181818182e-06,0,14037,0,5,0,0,0,0,0,3.8,177,-5,0,21,5,0.0,0,0.0,0,0,2,0,1,0.2,3786,0,278,0,0,491,71,0,0,99,Middlesbrough,Sunderland,Tottenham,West Brom,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jeremain,Lens,MID,SUN,5900000,0,2,1.0,1.6949152542372902e-07,3.3898305084745803e-07,0,2526,0,1,0,0,0,0,0,0.3,17,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.0,217,0,180,0,0,69,8,0,0,12,Southampton,Everton,Man City,Middlesbrough,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joleon,Lescott,DEF,SUN,4000000,1,1,0.0138888888888889,3.47222222222222e-09,2.5e-07,0,671,0,0,0,0,0,0,0,0.3,454,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.2,8438,0,0,0,0,34,4400,0,0,5,Southampton,Everton,Man City,Middlesbrough,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Lewis,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,226,0,0,0,0,0,0,0,0.0,40,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,671,0,0,0,0,0,72,0,0,0,Sunderland,Watford,Man Utd,Tottenham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse,Lingard,MID,MUN,5600000,0,28,0.38888888888888895,6.94444444444444e-08,5e-06,0,48526,1,7,0,0,0,0,0,5.0,563,-4,0,28,4,0.1,0,0.3,0,0,4,0,2,0.4,19263,0,318,0,0,651,159,0,0,117,Watford,Bournemouth,Southampton,Middlesbrough,West Brom,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jake,Livermore,MID,WBA,4800000,3,50,2.2,4.58333333333333e-07,1.0416666666666699e-05,0,8262,3,41,0,0,0,1,0,10.4,245,-2,0,50,2,0.3,0,1.3,2,0,3,0,1,0.1,7475,0,0,0,0,1778,215,0,1,315,West Ham,Bournemouth,Crystal Palace,Everton,Arsenal,1.1,1.9,1.6,1.1,1.3,1.3,1.5,1.9,1.3,1.1,2.4,1.1,1.5,1.3
Fernando,Llorente,FWD,SWA,6200000,1,82,3.9,6.29032258064516e-07,1.32258064516129e-05,0,413883,2,41,0,0,0,8,0,13.2,24844,-3,0,82,3,0.7,0,4.5,10,0,2,0,2,4.8,489441,0,0,0,3,1528,32948,0,0,291,Leicester,Chelsea,Burnley,Hull City,Bournemouth,5.3,3.1,5.5,4.7,4.1,4.3,4.6,4.3,4.0,4.5,4.0,4.2,4.4,4.6
Hugo,Lloris,GLK,TOT,5500000,6,84,4.0,7.27272727272727e-07,1.52727272727273e-05,0,301119,0,15,0,42,0,0,0,15.3,6898,0,0,84,0,0.6,0,3.5,2,0,9,0,0,7.1,241362,0,419,0,0,1834,4354,0,0,380,Liverpool,Stoke,Everton,Crystal Palace,Southampton,4.3,5.6,5.1,4.5,6.0,2.6,3.8,5.0,5.9,2.6,5.9,4.5,4.1,3.8
Ruben,Loftus-Cheek,MID,CHE,5000000,0,2,0.0277777777777778,5.55555555555556e-09,4e-07,0,3959,0,0,0,0,0,0,0,0.4,19,-5,0,2,5,0.1,0,0.3,0,0,0,0,0,0.1,409,0,68,0,0,16,3,0,0,7,Burnley,Swansea,West Ham,Watford,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,33268,0,0,0,0,0,0,0,0.0,199,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,5178,0,0,0,0,0,102,0,0,0,Chelsea,Hull City,Swansea,Liverpool,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Long,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,5252,0,0,0,0,0,0,0,0.0,283,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7450,0,0,0,0,0,64,0,0,0,Chelsea,Hull City,Swansea,Liverpool,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane,Long,FWD,SOU,6100000,1,37,1.9,3.11475409836066e-07,6.0655737704917995e-06,0,468976,2,15,0,0,0,2,0,6.1,7143,-4,0,37,4,0.6,0,3.5,2,0,1,0,1,3.2,88513,0,435,0,0,779,1937,0,0,119,Sunderland,Watford,Man Utd,Tottenham,Bournemouth,1.2,0.0,1.1,1.4,1.0,1.9,1.6,1.0,1.8,1.0,2.2,1.2,1.1,1.7
Ademola,Lookman,MID,EVE,5400000,2,10,0.138888888888889,2.5720164609053503e-08,1.8518518518518502e-06,0,2158,0,2,0,0,0,1,0,1.9,451,-1,0,10,1,0.5,0,2.5,0,0,0,0,0,0.1,5855,0,0,0,0,112,1225,0,0,28,Middlesbrough,Sunderland,Tottenham,West Brom,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Donald,Love,DEF,SUN,4000000,0,19,0.263888888888889,6.597222222222219e-08,4.75e-06,0,161309,1,10,0,0,0,0,0,4.8,8989,0,0,19,0,0.3,0,1.3,1,0,1,0,1,4.8,314354,0,3,0,0,521,3313,0,0,119,Southampton,Everton,Man City,Middlesbrough,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dejan,Lovren,DEF,LIV,4900000,0,69,3.5,7.142857142857141e-07,1.40816326530612e-05,0,345469,5,25,0,0,0,2,0,13.8,52330,-1,1,69,1,0.2,0,1.0,4,0,6,0,1,5.5,430443,0,248,0,0,1755,1591,-1,0,397,Tottenham,Leicester,Arsenal,Burnley,Man City,0.0,2.4,4.8,4.6,3.1,4.0,4.8,3.6,3.4,4.3,2.9,5.0,4.1,4.1
Matthew,Lowton,DEF,BUR,4500000,1,52,2.4,5.33333333333333e-07,1.15555555555556e-05,0,31189,7,33,0,0,0,0,0,11.6,853,0,0,52,0,0.8,0,3.5,4,0,5,0,1,0.6,37832,0,0,0,0,1980,541,0,0,379,Chelsea,Hull City,Swansea,Liverpool,Sunderland,2.6,1.4,1.4,1.7,1.2,2.9,2.9,1.3,1.2,2.0,1.8,3.1,1.5,3.2
Leiva,Lucas,MID,LIV,4400000,2,14,0.19444444444444395,4.4191919191919203e-08,3.18181818181818e-06,0,10169,1,9,0,0,0,0,0,3.2,169,-1,0,14,1,0.1,0,0.5,0,0,0,0,0,0.2,9835,0,253,0,0,399,113,0,0,77,Tottenham,Leicester,Arsenal,Burnley,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,5282,0,0,0,0,0,0,0,0.0,128,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,5714,0,0,0,0,0,100,0,0,0,Arsenal,Burnley,Leicester,Swansea,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu,Lukaku,FWD,EVE,9800000,21,140,6.1,6.22448979591837e-07,1.42857142857143e-05,0,1484869,3,25,0,0,0,16,0,14.4,10903,8,-2,140,-8,0.8,0,7.5,22,0,7,0,4,30.7,2370213,0,754,0,3,2006,178790,2,0,540,Middlesbrough,Sunderland,Tottenham,West Brom,Hull City,7.0,9.1,6.0,8.9,9.1,7.1,6.9,9.1,9.1,7.4,7.5,7.6,8.9,7.0
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,4041,0,0,0,0,0,0,0,0.0,40,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,348,0,3,0,0,0,15,0,0,0,Man City,West Brom,Man Utd,West Ham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,833,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,696,0,0,0,0,0,1,0,0,0,Bournemouth,Sunderland,Stoke,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,HUL,4400000,5,32,1.9,4.31818181818182e-07,7.272727272727271e-06,0,2392,4,32,0,0,0,0,0,7.3,318,-1,0,32,1,0.8,0,3.5,0,0,2,0,3,0.3,11369,0,0,0,0,1278,6076,0,0,265,Arsenal,Burnley,Leicester,Swansea,Everton,1.6,2.0,1.0,1.6,1.0,2.1,1.6,1.1,1.4,1.6,1.4,1.6,1.6,1.9
Riyad,Mahrez,MID,LEI,8900000,2,69,3.1,3.48314606741573e-07,7.75280898876404e-06,0,865351,3,30,0,0,0,3,0,7.8,2282,-6,0,69,6,0.1,1,1.0,4,0,5,0,3,8.1,123612,0,994,0,0,1688,582,0,0,253,Swansea,Liverpool,Hull City,Arsenal,West Ham,2.3,2.3,4.1,1.6,1.6,3.1,4.1,1.9,2.4,2.9,1.7,3.8,1.7,3.2
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.0138888888888889,3.08641975308642e-09,2.22222222222222e-07,0,99,0,0,0,0,0,0,0,0.2,6,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,110,0,0,0,0,2,6,0,0,5,Hull City,Liverpool,Leicester,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Maja,FWD,SUN,4500000,0,0,0.0,0.0,0.0,0,862,0,0,0,0,0,0,0,0.0,106,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1503,0,0,0,0,0,180,0,0,0,Southampton,Everton,Man City,Middlesbrough,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun,Maloney,MID,HUL,4300000,0,15,0.208333333333333,4.84496124031008e-08,3.4883720930232598e-06,0,87407,0,5,0,0,0,1,0,3.5,496,-2,0,15,2,0.0,0,0.0,2,0,0,0,1,0.6,89254,0,0,0,1,151,155,0,0,55,Arsenal,Burnley,Leicester,Swansea,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Steve,Mandanda,GLK,CRY,4200000,0,19,0.263888888888889,6.28306878306878e-08,4.52380952380952e-06,0,134606,0,17,0,24,0,0,0,4.5,1480,-3,0,19,3,0.0,0,0.0,0,0,0,0,0,2.1,43012,0,0,0,0,810,130,0,0,120,Stoke,Middlesbrough,West Brom,Tottenham,Watford,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sadio,Mane,MID,LIV,9100000,2,116,5.5,6.043956043956039e-07,1.27472527472527e-05,0,1248300,3,19,0,0,0,9,0,12.7,18460,1,0,116,-1,0.1,0,0.8,8,0,7,0,6,9.2,1002271,0,635,0,2,1761,17321,0,0,381,Tottenham,Leicester,Arsenal,Burnley,Man City,6.6,6.1,5.5,8.2,4.6,7.1,7.0,5.4,4.7,6.4,6.4,7.1,4.4,7.3
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,20638,0,0,0,0,0,0,0,0.0,58,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,986,0,235,0,0,0,25,0,0,0,Bournemouth,Sunderland,Stoke,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,7509,0,0,0,0,0,0,0,0.0,226,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,10395,0,0,0,0,0,81,0,0,0,Tottenham,Leicester,Arsenal,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vito,Mannone,GLK,SUN,4300000,9,33,0.4583333333333329,1.06589147286822e-07,7.674418604651159e-06,0,39756,0,15,0,36,0,0,0,7.7,791,-2,0,33,2,1.3,0,5.8,6,0,2,0,0,0.8,30128,0,210,0,1,720,5008,0,0,168,Southampton,Everton,Man City,Middlesbrough,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
