FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jonathan,Leko,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,4331,0,0,0,0,0,0,0,0.0,26,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,728,0,0,0,0,0,37,0,0,0,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario,Lemina,MID,SOU,4800000,0,32,1.28,2.66666666666667e-07,6.66666666666667e-06,0,27294,1,20,0,0,0,0,0,6.7,192,-2,0,32,2,0.2,0,1.0,0,0,3,0,0,0.1,21790,0,0,0,0,1119,76,0,0,207,West Brom,Liverpool,Burnley,Stoke,Newcastle,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,41.5
Aaron,Lennon,MID,BUR,5400000,1,32,1.28,2.37037037037037e-07,5.92592592592593e-06,0,9553,0,15,0,0,0,0,0,5.9,426,-1,0,32,1,0.1,0,0.7,0,0,3,0,2,0.1,7846,0,0,0,0,818,666,0,0,92,Man City,Swansea,Southampton,Everton,West Ham,0.6,0.6,0.7,1.0,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.7,28.7
,Lewis Cook,MID,BOU,4300000,3,32,1.9,4.4186046511627905e-07,7.44186046511628e-06,0,56300,3,19,0,0,0,0,0,7.4,1314,-2,0,32,2,0.5,0,2.3,0,0,2,0,1,1.0,53854,0,0,0,0,1183,5991,0,0,191,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,1.4,1.2,1.4,1.0,1.1,1.6,1.1,1.3,1.0,1.1,1.2,1.4,1.1,48.9
Anders,Lindegaard,GLK,BUR,4000000,0,0,0.0,0.0,0.0,0,5156,0,0,0,0,0,0,0,0.0,170,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,13425,0,0,0,0,0,369,0,0,0,Man City,Swansea,Southampton,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Lindelof,DEF,MUN,4900000,0,27,2.7,5.510204081632651e-07,5.51020408163265e-06,0,295125,1,9,0,0,0,0,0,5.5,2735,-6,0,27,6,0.0,0,0.0,1,0,3,0,0,1.0,67210,0,0,0,0,743,250,0,0,166,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,3.2,1.8,2.8,3.1,3.0,2.4,2.6,1.7,3.0,1.8,3.5,2.3,3.1,19.5
Jesse,Lingard,MID,MUN,6300000,2,93,3.72,5.90476190476191e-07,1.47619047619048e-05,0,609338,2,11,0,0,0,7,0,14.8,92536,3,0,93,-3,0.4,0,2.3,10,0,5,0,4,17.0,1502686,0,0,0,2,1137,63044,0,0,295,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,4.9,3.3,3.6,2.7,3.4,3.0,4.3,1.9,4.7,3.3,4.6,2.7,3.8,114.1
Jake,Livermore,MID,WBA,4800000,0,49,2.1,4.375e-07,1.0208333333333301e-05,0,15302,2,27,0,0,0,0,0,10.2,312,-2,0,49,2,0.1,0,0.7,0,0,5,0,1,0.1,9106,0,0,0,0,1754,12,0,0,226,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.0,1.0,2.2,1.2,1.8,1.3,1.6,1.8,1.0,1.4,1.3,1.5,1.0,53.6
Fernando,Llorente,FWD,TOT,7300000,0,19,1.5,2.05479452054795e-07,2.6027397260274e-06,0,24821,1,1,0,0,0,1,0,2.6,368,-2,1,19,2,0.0,0,0.3,2,0,1,0,0,0.2,20975,0,0,0,0,213,138,-1,0,59,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0.8,1.1,0.8,1.3,0.9,1.1,0.8,0.9,0.9,0.8,1.1,0.8,1.2,19.6
Hugo,Lloris,GLK,TOT,5400000,7,90,3.9,7.22222222222222e-07,1.6666666666666698e-05,0,530896,0,21,0,49,0,0,0,16.7,5985,-1,0,90,1,0.7,0,3.8,2,0,10,0,0,8.0,263195,0,0,0,0,2070,3586,0,0,433,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,3.8,5.6,4.6,5.2,3.4,4.2,3.9,4.0,4.0,4.2,5.1,3.5,4.5,39.0
Jurgen,Locadia,FWD,BHA,6000000,0,0,0.0,0.0,0.0,0,277,0,0,0,0,0,0,0,0.0,131,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,707,0,0,0,0,0,229,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben,Loftus-Cheek,MID,CRY,4500000,0,53,2.12,4.7111111111111097e-07,1.1777777777777802e-05,0,831193,0,24,0,0,0,1,0,11.8,26545,0,0,53,0,0.0,0,0.0,2,0,3,0,4,3.6,500064,0,0,0,0,1329,205,0,0,236,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.4,1.8,1.3,1.7,1.2,2.0,91.7
Jason,Lokilo,MID,CRY,4300000,0,0,0.0,0.0,0.0,0,15609,0,0,0,0,0,0,0,0.0,75,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,13627,0,0,0,0,0,88,0,0,0,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Lolley,MID,HUD,4300000,0,11,1.8,4.1860465116279104e-07,2.55813953488372e-06,0,6582,1,5,0,0,0,1,0,2.6,512,-2,0,11,2,0.5,0,2.3,0,0,0,0,0,0.1,6768,0,0,0,0,217,90,0,0,28,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
Kevin,Long,DEF,BUR,4100000,2,29,1.16,2.82926829268293e-07,7.073170731707319e-06,0,267976,0,6,0,0,0,0,0,7.1,10100,1,0,29,-1,0.2,0,0.7,4,0,3,0,1,6.2,436778,0,0,0,0,540,7668,0,0,129,Man City,Swansea,Southampton,Everton,West Ham,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.9,0.6,0.6,28.1
Shane,Long,FWD,SOU,5600000,2,36,2.0,3.5714285714285705e-07,6.42857142857143e-06,0,52233,4,20,0,0,0,1,0,6.4,2575,-4,0,36,4,0.2,0,1.3,0,0,3,0,2,0.5,39445,0,0,0,0,1097,736,0,0,116,West Brom,Liverpool,Burnley,Stoke,Newcastle,1.4,1.4,1.3,2.0,1.5,1.4,1.3,1.0,1.0,1.4,1.7,1.3,1.4,64.8
Ademola,Lookman,MID,EVE,5100000,0,10,1.4,2.7450980392156895e-07,1.96078431372549e-06,0,9072,0,6,0,0,0,0,0,2.0,139,-4,0,10,4,0.0,0,0.0,0,0,0,0,1,0.1,2245,0,0,0,0,153,8,0,0,30,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
Jonas,Lossl,GLK,HUD,4600000,2,88,3.5,7.608695652173909e-07,1.91304347826087e-05,0,372181,0,44,0,67,0,0,0,19.1,14689,1,0,88,-1,0.3,0,1.3,7,0,7,0,1,7.1,541576,0,0,1,1,2250,611,0,0,480,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,2.5,3.7,2.7,2.7,3.9,5.2,2.7,3.3,4.5,3.1,3.8,2.6,5.0,57.9
Dejan,Lovren,DEF,LIV,5300000,7,68,3.6,6.79245283018868e-07,1.28301886792453e-05,0,123832,4,18,0,0,0,1,0,12.8,1289,-2,0,68,2,0.5,0,2.7,5,0,7,0,1,1.1,78113,0,0,0,1,1475,1301,0,0,355,Tottenham,Southampton,West Ham,Newcastle,Man Utd,4.2,3.8,4.9,3.7,2.9,4.5,4.3,2.5,3.7,3.1,4.6,3.5,4.9,58.0
Chris,Lowe,DEF,HUD,4400000,1,50,2.6,5.90909090909091e-07,1.13636363636364e-05,0,259084,0,23,0,0,0,0,0,11.4,4226,-1,0,50,1,0.1,0,0.3,0,0,6,0,0,1.5,275939,0,0,0,0,1312,485,0,0,262,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.0,2.4,1.6,1.7,2.5,3.9,1.7,2.1,3.0,1.9,2.4,1.6,3.4,32.7
Matthew,Lowton,DEF,BUR,4300000,0,53,4.1,9.534883720930229e-07,1.23255813953488e-05,0,266474,0,10,0,0,0,0,0,12.0,7001,-2,1,53,2,0.0,0,0.0,2,0,6,0,1,1.7,296305,0,0,0,0,1170,5017,-1,0,234,Man City,Swansea,Southampton,Everton,West Ham,4.1,4.0,5.0,4.4,4.9,4.7,4.0,5.2,4.6,4.5,5.7,4.2,4.3,38.9
Leiva,Lucas,MID,LIV,4500000,0,0,0.0,0.0,0.0,0,1104,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,234,0,0,0,0,0,4,0,0,0,Tottenham,Southampton,West Ham,Newcastle,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Lucas Moura,MID,TOT,8000000,0,0,0.0,0.0,0.0,0,1350,0,0,0,0,0,0,0,0.0,1350,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5701,0,0,0,0,0,5701,0,0,0,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu,Lukaku,FWD,MUN,11300000,2,111,4.6,4.07079646017699e-07,9.82300884955752e-06,0,3305126,3,18,0,0,0,11,0,9.8,27751,-2,0,111,2,0.4,1,4.0,10,0,12,0,5,21.0,1851084,0,0,0,2,2083,23412,0,0,388,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,6.7,4.9,4.6,4.6,5.5,4.4,5.9,4.3,6.5,4.9,6.1,4.5,6.0,189.5
Dodi,Lukebakio,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,10,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,53,0,0,0,0,0,53,0,0,0,Chelsea,West Ham,Everton,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Levi,Lumeka,MID,CRY,4400000,0,1,0.04,9.09090909090909e-09,2.2727272727272702e-07,0,597,0,0,0,0,0,0,0,0.2,18,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.0,655,0,0,0,0,25,19,0,0,3,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Matt,Macey,GLK,ARS,5000000,0,0,0.0,0.0,0.0,0,371,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,378,0,0,0,0,0,14,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niki,Maenpaa,GLK,BHA,4000000,0,0,0.0,0.0,0.0,0,41666,0,0,0,0,0,0,0,0.0,671,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.0,27187,0,0,0,0,0,200,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,LEI,5500000,1,95,3.8,6.90909090909091e-07,1.72727272727273e-05,0,589611,4,34,0,0,0,2,0,17.3,21254,5,0,95,-5,0.9,0,5.0,10,0,7,0,4,13.0,1121535,0,0,0,1,2250,41706,0,0,518,Swansea,Man City,Stoke,Bournemouth,West Brom,4.2,3.2,5.0,4.0,3.3,5.4,4.0,4.1,4.0,4.7,4.5,5.3,3.3,104.1
Connor,Mahoney,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,114,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,148,0,0,0,0,0,4,0,0,0,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riyad,Mahrez,MID,LEI,8700000,0,137,5.7,6.55172413793104e-07,1.57471264367816e-05,0,1048011,1,29,0,0,0,8,0,15.7,309043,2,0,137,-2,0.4,0,3.7,14,0,7,0,10,9.7,1327766,0,0,0,2,1939,21509,0,0,464,Swansea,Man City,Stoke,Bournemouth,West Brom,0.0,4.2,7.5,7.6,6.1,8.0,5.6,7.6,6.0,7.2,5.6,7.8,4.9,178.4
Ainsley,Maitland-Niles,MID,ARS,4500000,0,16,0.64,1.42222222222222e-07,3.55555555555556e-06,0,6814,0,10,0,0,0,0,0,3.6,1423,0,0,16,0,0.2,0,1.0,0,0,2,0,0,0.1,13250,0,0,0,0,563,382,0,0,92,Everton,Tottenham,Man City,Brighton,Watford,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.5
Moses,Makasi,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,331,0,0,0,0,0,0,0,0.0,33,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,515,0,0,0,0,0,9,0,0,0,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,Malone,DEF,HUD,4300000,0,29,1.16,2.69767441860465e-07,6.74418604651163e-06,0,18710,3,20,0,0,0,0,0,6.7,912,-2,0,29,2,0.1,0,0.3,4,0,2,0,1,0.2,19252,0,0,0,1,875,18,0,0,169,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.0,0.6,0.6,0.6,0.7,1.4,0.6,0.6,0.9,0.6,0.6,0.6,1.0,32.7
Sadio,Mane,MID,LIV,9300000,6,85,3.4,3.6559139784946204e-07,9.13978494623656e-06,0,1629353,2,19,0,0,0,6,0,9.1,14202,-2,0,85,2,0.5,0,5.0,6,0,7,0,5,7.5,829404,0,0,0,2,1256,9862,0,1,294,Tottenham,Southampton,West Ham,Newcastle,Man Utd,3.1,2.9,3.8,3.7,1.8,3.2,2.5,3.2,3.7,2.8,3.6,2.5,3.6,134.8
Eliaquim,Mangala,DEF,EVE,5000000,0,21,0.84,1.68e-07,4.2000000000000004e-06,0,22906,0,2,0,0,0,0,0,4.2,675,0,0,21,0,0.0,0,0.0,0,0,2,0,0,0.2,27714,0,0,0,0,483,3045,0,0,104,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.4,0.9,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,13.1
Javier,Manquillo,DEF,NEW,4400000,0,44,2.3,5.22727272727273e-07,1e-05,0,103380,2,28,0,0,0,0,0,10.0,2528,-1,0,44,1,0.1,0,0.3,1,0,4,0,0,0.9,82413,0,0,0,0,1685,134,0,0,227,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,2.9,2.1,1.6,1.8,2.2,1.6,2.4,1.5,2.6,1.3,2.2,2.3,2.0,41.0
Solomon,March,MID,BHA,4900000,4,53,2.12,4.3265306122449e-07,1.0816326530612199e-05,0,44379,3,20,0,0,0,1,0,10.8,299,-1,0,53,1,0.5,0,2.3,0,0,6,0,2,0.2,44563,0,0,0,0,1486,342,0,0,203,West Ham,Stoke,Swansea,Arsenal,Everton,1.9,1.1,1.8,2.0,1.5,1.1,1.8,2.2,1.1,1.5,1.2,1.4,1.1,74.7
Adrian,Mariappa,DEF,WAT,4100000,6,28,1.9,4.6341463414634106e-07,6.82926829268293e-06,0,333485,2,24,0,0,0,0,0,6.8,6421,1,0,28,-1,0.5,0,2.0,0,0,3,0,0,4.3,376465,0,0,0,0,1119,11125,0,0,170,Chelsea,West Ham,Everton,West Brom,Arsenal,1.4,1.6,1.2,1.6,1.3,1.4,1.2,1.5,1.3,2.5,1.2,1.2,1.1,28.0
Dean,Marney,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,1232,0,0,0,0,0,0,0,0.0,39,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,840,0,0,0,0,0,13,0,0,0,Man City,Swansea,Southampton,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony,Martial,MID,MUN,8100000,2,110,4.4,5.4320987654321e-07,1.35802469135802e-05,0,355559,1,9,0,0,0,9,0,13.6,15694,1,-1,110,-1,1.0,0,8.0,7,0,8,0,5,5.1,526709,0,0,0,1,1168,93685,1,0,353,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,6.1,4.3,4.6,3.6,4.4,3.9,5.5,2.6,5.9,4.2,5.8,3.5,4.8,139.4
Cuco,Martina,DEF,EVE,4400000,2,44,2.6,5.90909090909091e-07,1e-05,0,103063,2,21,0,0,0,0,0,10.0,5554,-1,0,44,1,0.3,0,1.3,0,0,5,0,0,1.9,174670,0,0,0,0,1470,5048,0,0,285,Arsenal,Crystal Palace,Watford,Burnley,Brighton,1.9,3.8,2.5,2.2,3.2,2.0,2.2,2.8,1.7,2.3,1.8,2.8,2.3,57.4
Damian Emiliano,Martinez,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,27391,0,0,0,0,0,0,0,0.0,229,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,1357,0,0,0,0,0,20,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Martinez,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,3817,0,0,0,0,0,0,0,0.0,409,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5009,0,0,0,0,0,249,0,0,0,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,0,6,0.24,4.89795918367347e-08,1.22448979591837e-06,0,2485,1,18,0,0,0,0,0,1.2,61,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0.0,2017,0,0,0,0,578,32,0,0,90,Bournemouth,Brighton,Leicester,Southampton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,16.7
Brandon,Mason,DEF,WAT,3900000,0,0,0.0,0.0,0.0,0,88041,0,0,0,0,0,0,0,0.0,1832,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.6,88525,0,0,0,0,0,105,0,0,0,Chelsea,West Ham,Everton,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4400000,0,39,1.56,3.54545454545455e-07,8.86363636363636e-06,0,130372,5,24,0,0,0,0,0,8.7,26941,-1,1,39,1,0.3,0,1.3,1,0,3,0,2,1.1,172804,0,0,0,0,1323,76,-1,0,247,Brighton,Watford,Liverpool,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,1.2,1.3,0.9,1.4,0.8,0.9,0.8,1.0,58.3
Juan,Mata,MID,MUN,6800000,1,78,3.9,5.735294117647061e-07,1.14705882352941e-05,0,246003,0,7,0,0,0,3,0,11.5,5546,-2,0,78,2,0.3,0,2.3,6,0,12,0,3,2.2,196245,0,0,0,1,1354,2928,0,0,317,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,5.2,3.6,3.9,2.9,3.7,3.2,4.6,2.1,5.0,3.5,5.0,2.9,4.1,119.9
Nemanja,Matic,MID,MUN,4800000,2,62,2.5,5.20833333333333e-07,1.29166666666667e-05,0,1029639,4,16,0,0,0,0,0,12.9,9549,-2,0,62,2,0.5,0,2.3,0,0,14,0,1,8.3,558704,0,0,0,0,2213,3664,0,0,375,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,2.8,1.8,1.9,1.4,1.8,1.6,2.4,1.2,2.7,1.7,2.6,1.4,2.0,78.6
Joel,Matip,DEF,LIV,5400000,6,65,3.4,6.2962962962963e-07,1.2037037037037e-05,0,213345,2,23,0,0,0,1,0,12.0,1348,-1,0,65,1,0.5,0,2.7,3,0,7,0,0,1.8,134014,0,0,0,1,1621,1121,0,0,386,Tottenham,Southampton,West Ham,Newcastle,Man Utd,3.8,3.5,4.6,3.4,2.6,4.2,4.1,2.3,3.4,2.8,4.3,3.2,4.6,69.7
Konstantinos,Mavropanos,DEF,ARS,4400000,0,0,0.0,0.0,0.0,0,291,0,0,0,0,0,0,0,0.0,89,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.0,522,0,0,0,0,0,93,-1,0,0,Everton,Tottenham,Man City,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,5000000,5,85,3.4,6.8e-07,1.7e-05,0,92048,1,36,0,0,0,2,0,17.0,4239,0,0,85,0,1.4,0,7.0,6,0,7,0,1,1.9,131258,0,0,0,1,2250,41174,0,0,462,Leicester,Burnley,Brighton,West Ham,Huddersfield,2.8,3.9,3.6,4.5,3.1,3.9,2.7,2.9,3.3,2.8,3.7,2.9,4.2,82.5
Chancel,Mbemba,DEF,NEW,3900000,0,20,0.8,2.0512820512820499e-07,5.12820512820513e-06,0,748981,0,11,0,0,0,0,0,5.1,16867,-1,0,20,1,0.0,0,0.0,3,0,1,0,0,13.1,1257342,0,0,0,1,670,34034,0,0,133,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,23.2
James,McArthur,MID,CRY,4300000,2,54,2.16,5.02325581395349e-07,1.2558139534883699e-05,0,288976,3,18,0,0,0,3,0,12.6,7980,-2,0,54,2,0.5,0,2.3,6,0,3,0,0,3.8,266877,0,0,0,1,1296,21785,0,0,214,Newcastle,Everton,Tottenham,Man Utd,Chelsea,1.9,1.6,1.5,1.4,1.1,1.3,1.4,1.4,1.8,1.3,1.8,1.2,2.1,69.2
Gareth,McAuley,DEF,WBA,4600000,1,7,0.28,6.08695652173913e-08,1.52173913043478e-06,0,84390,0,12,0,0,0,0,0,1.5,345,-4,0,7,4,0.2,0,1.0,0,0,0,0,0,0.4,6267,0,0,0,0,364,369,0,0,65,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Oliver,McBurnie,FWD,SWA,4600000,0,16,0.64,1.39130434782609e-07,3.47826086956522e-06,0,207409,0,5,0,0,0,0,0,3.5,22011,1,0,16,-1,0.2,0,0.7,0,0,0,0,1,3.3,254505,0,0,0,0,267,1121,0,0,45,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.4
Alex,McCarthy,GLK,SOU,4400000,2,13,0.52,1.1818181818181801e-07,2.95454545454545e-06,0,5279,1,6,0,9,0,0,0,3.0,824,-1,0,13,1,0.3,0,1.3,1,0,1,0,0,0.2,10602,0,0,0,0,450,757,0,0,68,West Brom,Liverpool,Burnley,Stoke,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.6
James,McCarthy,MID,EVE,4900000,0,6,0.24,4.89795918367347e-08,1.22448979591837e-06,0,2170,0,6,0,0,0,0,0,1.2,38,-1,0,6,1,0.3,0,1.3,0,0,0,0,0,0.0,649,0,0,0,0,204,15,0,0,41,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
James,McClean,MID,WBA,4800000,1,30,1.2,2.5e-07,6.25e-06,0,9475,4,14,0,0,0,1,0,6.3,117,-2,0,30,2,0.1,0,0.7,1,0,3,0,0,0.1,6107,1,0,0,0,798,79,0,0,98,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.7,0.6,0.9,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,52.3
Sam,McQueen,DEF,SOU,4300000,0,12,0.48,1.1162790697674401e-07,2.7906976744186e-06,0,5796,0,1,0,0,0,0,0,2.8,196,-2,0,12,2,0.0,0,0.0,2,0,1,0,0,0.1,3763,0,0,0,0,126,9,0,0,40,West Brom,Liverpool,Burnley,Stoke,Newcastle,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.6
Scott,McTominay,MID,MUN,4200000,0,5,0.2,4.76190476190476e-08,1.19047619047619e-06,0,36734,0,0,0,0,0,0,0,1.2,1129,-3,0,5,3,0.1,0,0.3,0,0,1,0,0,0.5,53137,0,0,0,0,101,2216,0,0,22,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.8
Ben,Mee,DEF,BUR,4900000,2,75,3.3,6.73469387755102e-07,1.5306122448979598e-05,0,801910,4,22,0,0,0,0,0,15.3,36927,4,0,75,-4,0.3,0,1.7,6,0,8,0,0,14.0,1058917,0,0,0,1,2070,11089,0,0,396,Man City,Swansea,Southampton,Everton,West Ham,3.0,2.9,3.7,3.2,3.6,3.5,2.8,3.8,3.4,3.3,4.2,3.0,3.1,93.1
Max,Melbourne,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,1408,0,0,0,0,0,0,0,0.0,155,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2661,0,0,0,0,0,67,0,0,0,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin,Mendy,DEF,MCI,6300000,0,17,0.68,1.0793650793650801e-07,2.6984126984127003e-06,0,111019,2,1,0,0,0,0,0,2.7,97,-2,0,17,2,0.0,0,0.0,1,0,2,0,1,0.3,87793,0,0,0,0,298,19,0,0,84,Burnley,Leicester,Arsenal,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.7
