FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Rudy,Gestede,FWD,MID,5000000,1,2,0.0303030303030303,6.060606060606059e-09,4e-07,0,1131,0,1,0,0,0,0,0,0.4,494,0,0,2,0,0.2,0,1.0,0,0,0,0,0,0.0,3067,0,0,0,0,34,351,0,0,5,West Brom,Tottenham,Everton,Crystal Palace,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran,Gibbs,DEF,ARS,4700000,0,12,0.18181818181818202,3.86847195357834e-08,2.5531914893617e-06,0,22650,2,1,0,0,0,0,0,2.6,200,-3,0,12,3,0.0,0,0.0,0,0,1,0,1,0.5,6908,0,69,0,0,207,105,0,0,59,Watford,Chelsea,Hull City,Liverpool,Leicester,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Gibson,DEF,MID,4900000,0,77,3.5,7.142857142857141e-07,1.57142857142857e-05,0,188182,3,25,0,0,0,1,0,15.7,22577,4,0,77,-4,0.8,0,3.7,9,0,7,0,0,9.6,529913,0,0,0,1,1980,9673,0,0,399,West Brom,Tottenham,Everton,Crystal Palace,Stoke,4.4,3.1,4.0,4.1,3.9,3.9,3.0,3.6,3.6,4.4,4.7,3.6,4.0,3.2,5.0,4.1
Darron,Gibson,MID,SUN,4300000,0,0,0.0,0.0,0.0,0,5727,0,0,0,0,0,0,0,0.0,139,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,3043,0,44,0,0,0,135,0,0,0,Tottenham,Crystal Palace,Southampton,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier,Giroud,FWD,ARS,8700000,2,70,4.7,5.40229885057471e-07,8.04597701149425e-06,0,303634,1,4,0,0,0,7,0,8.0,51416,-3,0,70,3,0.8,0,7.3,12,0,3,0,4,10.3,661055,0,629,0,2,594,31840,0,0,262,Watford,Chelsea,Hull City,Liverpool,Leicester,6.1,4.0,6.7,0.0,5.5,6.9,5.0,6.3,6.1,5.8,5.1,7.0,4.4,5.4,5.3,5.5
Shay,Given,GLK,STK,4300000,0,13,0.196969696969697,4.58069062720226e-08,3.02325581395349e-06,0,23093,1,14,0,18,0,0,0,3.0,356,-2,0,13,2,0.0,0,0.0,3,0,0,0,0,0.5,19936,1,24,1,1,450,123,0,0,92,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Serge,Gnabry,MID,ARS,5000000,0,0,0.0,0.0,0.0,0,904,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,300,0,4,0,0,0,8,0,0,0,Watford,Chelsea,Hull City,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4900000,2,63,2.9,5.91836734693878e-07,1.28571428571429e-05,0,84470,1,34,0,56,0,0,0,12.9,1589,-1,0,63,1,0.7,0,3.3,4,0,4,0,0,1.7,31815,1,375,1,0,1897,230,0,0,370,Arsenal,Burnley,Man Utd,West Ham,Southampton,3.2,3.5,1.9,3.9,4.0,2.2,2.9,3.1,3.5,2.1,2.9,2.6,3.8,1.7,2.2,3.2
Joseph,Gomez,DEF,LIV,4800000,0,0,0.0,0.0,0.0,0,1094,0,0,0,0,0,0,0,0.0,39,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,527,0,58,0,0,0,45,0,0,0,Chelsea,Hull City,Tottenham,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0.0,0.0,0.0,0,1663,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,426,0,242,0,0,0,18,0,0,0,Southampton,Man City,Leicester,Chelsea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynden,Gooch,MID,SUN,4200000,0,10,0.15151515151515196,3.6075036075036096e-08,2.38095238095238e-06,0,6586,3,5,0,0,0,0,0,2.4,387,-3,0,10,3,0.0,0,0.0,0,0,1,0,0,0.1,8876,0,0,0,0,323,364,0,0,38,Tottenham,Crystal Palace,Southampton,Everton,Man City,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dan,Gosling,MID,BOU,4700000,0,35,0.53030303030303,1.1283043197936802e-07,7.4468085106383e-06,0,10924,4,17,0,0,0,2,0,7.4,304,-3,0,35,3,0.1,0,0.7,1,0,2,0,0,0.2,8037,0,331,0,0,838,51,0,0,157,Crystal Palace,Everton,Man City,West Brom,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Lewis,Grabban,FWD,BOU,4300000,0,6,0.0909090909090909,2.11416490486258e-08,1.3953488372093e-06,0,208852,0,2,0,0,0,0,0,1.4,7241,-2,0,6,2,0.0,0,0.0,0,0,0,0,1,4.2,187729,0,124,0,0,60,8351,0,0,17,Crystal Palace,Everton,Man City,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,4,0.0606060606060606,1.21212121212121e-08,8e-07,0,13188,1,0,0,0,0,0,0,0.8,42,-5,0,4,5,0.0,0,0.0,0,0,0,0,0,0.1,1056,0,155,0,0,95,8,0,0,14,Crystal Palace,Everton,Man City,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4400000,3,68,4.0,9.09090909090909e-07,1.54545454545455e-05,0,76323,1,20,0,55,0,0,0,15.5,7417,4,0,68,-4,0.8,0,3.7,6,0,6,0,0,8.4,400811,0,0,0,2,1530,15121,0,0,338,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,4.8,4.4,5.1,3.8,4.7,4.2,4.7,3.1,3.2,5.7,5.3,4.3,5.7,4.3,5.5,4.8
Andre,Gray,FWD,BUR,6200000,8,65,4.1,6.61290322580645e-07,1.0483870967741901e-05,0,549786,2,18,0,0,0,6,0,10.5,10432,-3,0,65,3,0.6,0,3.7,8,0,4,0,2,5.7,342771,0,0,0,1,1246,39521,0,0,179,Leicester,Watford,Chelsea,Hull City,Swansea,6.1,3.1,4.6,4.0,4.4,3.4,3.8,5.6,5.4,3.1,2.6,5.1,3.7,5.6,3.0,5.7
Demarai,Gray,MID,LEI,4800000,2,34,0.515151515151515,1.0732323232323199e-07,7.08333333333333e-06,0,48359,1,10,0,0,0,1,0,7.1,674,-2,0,34,2,0.3,0,1.3,0,0,1,0,3,0.5,32720,0,57,0,0,525,399,0,0,126,Burnley,Man Utd,Swansea,Liverpool,Hull City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Marko,Grujic,MID,LIV,4300000,0,2,0.0303030303030303,7.047216349541929e-09,4.65116279069767e-07,0,26985,0,0,0,0,0,0,0,0.5,97,-7,0,2,7,0.0,0,0.0,0,0,0,0,0,0.2,2528,0,0,0,0,30,13,0,0,6,Chelsea,Hull City,Tottenham,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johann Berg,Gudmundsson,MID,BUR,4900000,0,41,0.621212121212121,1.26777983920841e-07,8.36734693877551e-06,0,21760,0,17,0,0,0,1,0,8.4,178,-6,1,41,6,0.1,0,0.3,3,0,3,0,2,0.1,13428,0,0,0,1,922,44,-1,0,162,Leicester,Watford,Chelsea,Hull City,Swansea,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Adlene,Guedioura,MID,WAT,4300000,0,21,0.31818181818181795,7.39957716701903e-08,4.88372093023256e-06,0,7053,2,19,0,0,0,0,0,4.9,162,-2,0,21,2,0.2,0,0.7,0,0,0,0,1,0.1,6990,0,56,0,0,721,50,0,0,107,Arsenal,Burnley,Man Utd,West Ham,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Idrissa,Gueye,MID,EVE,5000000,0,50,2.6,5.2e-07,1e-05,0,37719,6,17,0,0,0,0,0,10.0,891,0,0,50,0,0.2,0,1.0,7,0,5,0,2,0.3,35535,0,270,0,0,1665,102,0,0,332,Stoke,Bournemouth,Middlesbrough,Sunderland,Tottenham,0.0,2.5,1.9,3.4,1.3,2.3,3.2,1.3,1.8,3.0,3.2,1.3,1.8,1.9,2.8,1.3
Ilkay,Gundogan,MID,MCI,4900000,0,41,0.621212121212121,1.26777983920841e-07,8.36734693877551e-06,0,694720,0,8,0,0,0,3,0,8.4,2758,-6,0,41,6,0.0,0,0.0,2,0,3,0,1,1.6,699331,0,0,0,1,704,151,0,0,196,West Ham,Swansea,Bournemouth,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Bradley,Guzan,GLK,MID,4300000,0,17,0.257575757575758,5.99013389711064e-08,3.9534883720930196e-06,0,25977,0,1,0,10,0,0,0,4.0,564,-2,0,17,2,0.6,0,2.7,1,0,2,0,0,0.6,13093,0,188,0,1,270,155,0,0,69,West Brom,Tottenham,Everton,Crystal Palace,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Hamer,GLK,LEI,4400000,0,0,0.0,0.0,0.0,0,323,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,301,0,0,0,0,0,5,0,0,0,Burnley,Man Utd,Swansea,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,62,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,111,0,0,0,0,0,20,0,0,0,Middlesbrough,Stoke,West Ham,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Hart,GLK,MCI,5300000,0,0,0.0,0.0,0.0,0,173128,0,0,0,0,0,0,0,0.0,176,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.1,2593,0,360,0,0,0,14,0,0,0,West Ham,Swansea,Bournemouth,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob,Haugaard,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,3225,0,0,0,0,0,0,0,0.0,57,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,256,0,31,0,0,0,1,0,0,0,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden,Hazard,MID,CHE,10200000,3,129,6.1,5.980392156862739e-07,1.26470588235294e-05,0,1446735,2,15,0,0,0,9,0,12.4,131109,2,2,129,-2,0.4,0,3.7,17,0,12,0,5,30.3,1813470,0,476,0,3,1753,8064,-2,0,489,Liverpool,Arsenal,Burnley,Swansea,West Ham,4.4,6.2,6.3,7.7,5.1,8.8,6.5,7.4,6.9,5.9,6.9,8.1,6.3,8.3,5.8,9.1
Tom,Heaton,GLK,BUR,5000000,3,93,4.7,9.4e-07,1.86e-05,0,267653,1,29,0,94,0,0,0,18.6,6179,5,0,93,-5,0.9,0,4.7,16,0,5,0,0,17.9,752079,0,0,1,4,1800,28592,0,0,448,Leicester,Watford,Chelsea,Hull City,Swansea,6.2,3.8,6.5,4.3,4.2,4.6,3.2,7.0,7.0,4.0,3.6,5.4,4.9,7.0,4.2,7.0
Jordan,Henderson,MID,LIV,6300000,2,68,3.2,5.07936507936508e-07,1.0793650793650801e-05,0,100228,6,25,0,0,0,1,0,10.8,2089,-2,0,68,2,0.2,0,1.3,9,0,6,0,4,1.3,95151,0,250,0,0,1846,1076,0,0,429,Chelsea,Hull City,Tottenham,Leicester,Arsenal,2.5,3.2,2.9,2.7,2.3,4.2,1.9,3.3,3.4,2.3,2.0,2.9,2.7,3.3,1.7,3.4
Jeff,Hendrick,MID,BUR,5400000,2,45,2.5,4.62962962962963e-07,8.33333333333333e-06,0,4517,5,27,0,0,0,2,0,8.3,192,-1,0,45,1,0.4,0,2.0,1,0,4,0,0,0.1,6313,0,0,0,0,1523,191,0,0,148,Leicester,Watford,Chelsea,Hull City,Swansea,3.1,1.4,2.0,1.7,1.3,1.2,1.6,2.2,2.3,1.4,1.2,2.4,1.2,2.4,1.2,2.0
Wayne,Hennessey,GLK,CRY,4300000,4,30,2.3,5.348837209302331e-07,6.97674418604651e-06,0,126892,1,24,0,41,0,0,0,7.0,1922,-2,0,30,2,0.5,0,2.0,0,0,1,0,0,2.4,50909,0,266,0,0,1170,3074,0,0,211,Bournemouth,Sunderland,Stoke,Middlesbrough,West Brom,2.0,2.0,2.2,2.0,2.0,2.3,2.1,1.7,2.2,2.5,1.8,2.3,2.4,1.9,2.3,1.4
Rouwen,Hennings,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,3908,0,0,0,0,0,0,0,0.0,28,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,624,0,0,0,0,0,15,0,0,0,Leicester,Watford,Chelsea,Hull City,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markus,Henriksen,MID,HUL,4900000,0,16,0.24242424242424201,4.9474335188620904e-08,3.26530612244898e-06,0,934,1,12,0,0,0,0,0,3.3,24,-6,0,16,6,0.1,0,0.3,0,0,0,0,0,0.0,941,0,0,0,0,572,7,0,0,64,Man Utd,Liverpool,Arsenal,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
Abel,Hernandez,FWD,HUL,5900000,2,39,3.3,5.59322033898305e-07,6.610169491525421e-06,0,132814,0,13,0,0,0,3,0,6.6,1955,-1,0,39,1,0.8,0,5.0,3,0,2,0,1,1.0,118729,0,0,0,1,827,1398,0,0,106,Man Utd,Liverpool,Arsenal,Burnley,Leicester,2.8,4.1,2.8,4.6,3.1,4.2,2.4,3.9,3.5,3.2,2.9,3.9,2.9,4.8,3.3,3.8
Luis,Hernandez,DEF,LEI,4200000,0,3,0.8,1.9047619047619e-07,7.142857142857141e-07,0,19586,1,8,0,0,0,0,0,0.7,540,-3,0,3,3,0.0,0,0.0,0,0,0,0,0,0.4,5891,0,0,0,0,327,38,0,0,50,Burnley,Man Utd,Swansea,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,6300000,3,51,2.7,4.28571428571429e-07,8.09523809523809e-06,0,41106,3,14,0,0,0,0,0,8.1,2759,-2,0,51,2,0.6,0,3.7,6,0,6,0,3,0.9,53141,0,307,0,0,1547,2779,0,1,340,Hull City,Leicester,Watford,Bournemouth,Southampton,3.1,2.2,2.8,0.0,2.4,1.7,2.3,2.2,2.4,2.6,1.8,1.9,2.2,1.4,1.4,2.1
Jake,Hesketh,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,133,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,169,0,0,0,0,0,17,0,0,0,Swansea,West Ham,Sunderland,Watford,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0.0,0.0,0.0,0,983,0,0,0,0,0,0,0,0.0,77,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2420,0,0,0,0,0,60,0,0,0,Stoke,Bournemouth,Middlesbrough,Sunderland,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0.0,0.0,0.0,0,2034,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2643,0,0,0,0,0,38,0,0,0,Man Utd,Liverpool,Arsenal,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommie,Hoban,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,12419,0,0,0,0,0,0,0,0.0,115,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1172,0,0,0,0,0,5,0,0,0,Arsenal,Burnley,Man Utd,West Ham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile,H?jbjerg,MID,SOU,4200000,3,30,0.45454545454545503,1.08225108225108e-07,7.142857142857139e-06,0,114488,1,12,0,0,0,0,0,7.1,3188,-3,0,30,3,0.4,0,1.7,0,0,5,0,0,1.7,70973,0,0,0,0,1034,12288,0,0,183,Swansea,West Ham,Sunderland,Watford,Man Utd,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rob,Holding,DEF,ARS,4000000,0,7,0.106060606060606,2.6515151515151497e-08,1.75e-06,0,66521,1,5,0,0,0,0,0,1.8,584,-5,0,7,5,0.0,0,0.0,0,0,1,0,0,0.6,46029,0,0,0,0,270,550,0,0,61,Watford,Chelsea,Hull City,Liverpool,Leicester,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jose,Holebas,DEF,WAT,4700000,0,59,2.8,5.95744680851064e-07,1.2553191489361699e-05,0,340229,10,37,0,0,0,2,0,12.3,51250,2,1,59,-2,0.5,0,2.3,6,0,4,0,3,4.3,484102,0,96,0,1,1829,288,-1,0,315,Arsenal,Burnley,Man Utd,West Ham,Southampton,0.0,3.4,1.8,3.7,3.8,2.1,2.8,2.9,3.4,2.0,2.7,2.4,3.6,1.6,2.0,3.0
Mason,Holgate,DEF,EVE,4100000,5,33,0.5,1.2195121951219498e-07,8.04878048780488e-06,0,298069,2,2,0,0,0,0,0,8.0,5761,-4,0,33,4,0.8,0,3.3,3,0,4,0,1,6.8,530613,0,0,0,0,564,55689,0,0,154,Stoke,Bournemouth,Middlesbrough,Sunderland,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
George,Honeyman,MID,SUN,4500000,1,1,0.0151515151515152,3.36700336700337e-09,2.22222222222222e-07,0,142,1,2,0,0,0,0,0,0.2,3,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.0,185,0,0,0,0,90,8,0,0,21,Tottenham,Crystal Palace,Southampton,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Huddlestone,MID,HUL,4600000,2,39,2.1,4.56521739130435e-07,8.47826086956522e-06,0,10864,2,26,0,0,0,0,0,8.5,286,-4,0,39,4,0.8,0,3.7,2,0,2,0,2,0.2,6851,0,0,0,0,1224,631,0,0,217,Man Utd,Liverpool,Arsenal,Burnley,Leicester,1.3,1.1,1.0,2.4,1.3,1.6,1.1,1.3,1.8,1.0,1.2,2.0,1.0,2.5,1.2,1.5
Noor,Husin,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,39,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,60,0,0,0,0,0,8,0,0,0,Bournemouth,Sunderland,Stoke,Middlesbrough,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Huth,DEF,LEI,4900000,1,41,2.0,4.08163265306122e-07,8.36734693877551e-06,0,65100,6,32,0,0,0,0,0,8.4,1305,-1,0,41,1,0.5,0,2.3,0,0,5,0,1,1.2,47216,1,453,0,0,1756,348,0,0,271,Burnley,Man Utd,Swansea,Liverpool,Hull City,1.0,1.4,1.3,2.4,2.1,1.7,1.6,2.1,1.8,1.0,1.5,2.1,1.3,1.9,1.2,2.3
Emerson,Hyndman,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,1232,0,0,0,0,0,0,0,0.0,18,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,645,0,0,0,0,0,3,0,0,0,Crystal Palace,Everton,Man City,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,1,25,0.37878787878787895,7.73036487322202e-08,5.10204081632653e-06,0,159458,0,14,0,0,0,0,0,5.1,605,-6,0,25,6,0.1,0,0.3,0,0,3,0,0,1.2,25579,0,184,0,0,780,122,0,0,106,Crystal Palace,Everton,Man City,West Brom,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Zlatan,Ibrahimovic,FWD,MUN,11700000,2,132,6.3,5.384615384615379e-07,1.12820512820513e-05,0,2010240,5,20,0,0,0,14,0,11.3,34032,2,0,132,-2,0.5,0,5.7,24,0,7,0,5,43.9,2027123,0,0,0,5,1890,59021,0,0,442,Hull City,Leicester,Watford,Bournemouth,Southampton,8.9,7.7,8.9,0.0,9.2,7.7,7.9,8.8,8.2,7.7,7.2,7.3,8.3,7.8,7.0,8.4
Odion,Ighalo,FWD,WAT,6800000,1,39,2.2,3.23529411764706e-07,5.73529411764706e-06,0,325652,1,29,0,0,0,1,0,5.7,1748,-7,1,39,7,0.1,0,0.7,2,0,2,0,1,2.8,93771,0,709,0,0,1291,124,-1,0,84,Arsenal,Burnley,Man Utd,West Ham,Southampton,1.4,2.7,1.5,2.1,2.4,1.1,1.8,2.8,2.1,1.2,2.4,2.1,2.3,1.6,1.2,2.3
Kelechi,Iheanacho,FWD,MCI,6100000,0,47,3.1,5.08196721311475e-07,7.70491803278689e-06,0,766038,0,8,0,0,0,4,0,7.7,6660,-9,1,47,9,0.1,0,0.7,6,0,1,0,3,2.6,752308,0,242,0,1,475,846,-1,0,168,West Ham,Swansea,Bournemouth,Sunderland,Stoke,2.7,3.8,2.6,0.0,3.2,3.3,3.7,2.6,1.9,4.4,2.7,3.5,2.6,3.4,4.1,2.7
Giannelli,Imbula,MID,STK,4600000,1,23,0.348484848484848,7.575757575757571e-08,5e-06,0,13410,1,20,0,0,0,0,0,5.0,115,-4,0,23,4,0.1,0,0.3,1,0,2,0,1,0.2,5327,1,194,0,0,790,13,0,0,124,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Danny,Ings,FWD,LIV,5400000,0,0,0.0,0.0,0.0,0,23010,0,0,0,0,0,0,0,0.0,83,-6,0,0,6,0.0,0,0.0,0,0,0,0,0,0.2,3829,0,81,0,0,0,35,0,0,0,Chelsea,Hull City,Tottenham,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gokhan,Inler,MID,LEI,4400000,0,0,0.0,0.0,0.0,0,9750,0,0,0,0,0,0,0,0.0,35,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,3761,0,20,0,0,0,6,0,0,0,Burnley,Man Utd,Swansea,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen,Ireland,MID,STK,4400000,0,0,0.0,0.0,0.0,0,493,0,0,0,0,0,0,0,0.0,18,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,367,0,18,0,0,0,22,0,0,0,Everton,West Brom,Crystal Palace,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lloyd,Isgrove,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,165,0,0,0,0,0,0,0,0.0,9,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,187,0,0,0,0,0,16,0,0,0,Swansea,West Ham,Sunderland,Watford,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branislav,Ivanovic,DEF,CHE,5700000,0,23,0.348484848484848,6.113769271664011e-08,4.03508771929825e-06,0,182228,2,9,0,0,0,0,0,4.0,1375,-3,0,23,3,0.0,0,0.0,2,0,1,0,1,3.0,33959,0,414,0,0,589,161,0,0,143,Liverpool,Arsenal,Burnley,Swansea,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Alex,Iwobi,MID,ARS,5900000,3,69,1.04545454545455,1.77195685670262e-07,1.16949152542373e-05,0,144703,1,12,0,0,0,2,0,11.7,9008,-1,0,69,1,0.8,0,5.0,6,0,8,0,5,2.4,185236,0,150,0,1,1033,15430,0,0,265,Watford,Chelsea,Hull City,Liverpool,Leicester,0.6,0.5,0.7,0.0,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
