FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Ramiro,Funes Mori,DEF,EVE,4600000,2,20,0.3921568627450979,8.52514919011083e-08,4.34782608695652e-06,0,77911,0,12,0,0,0,0,0,4.3,802,-4,0,20,4,0.3,0,1.2,1,0,1,0,0,1.2,18794,0,304,0,0,649,539,0,0,132,Leicester,Hull City,Southampton,Man City,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Gabriel,DEF,ARS,4800000,0,6,0.11764705882352902,2.45098039215686e-08,1.25e-06,0,7552,2,7,0,0,0,0,0,1.3,475,-2,0,6,2,0.3,0,1.2,0,0,0,0,0,0.3,10516,0,244,0,0,435,4212,0,0,60,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Brendan,Galloway,DEF,WBA,4100000,0,9,0.17647058823529396,4.30416068866571e-08,2.19512195121951e-06,0,15213,0,3,0,0,0,0,0,2.2,297,-4,0,9,4,0.0,0,0.0,0,0,1,0,0,0.2,13570,0,126,0,0,247,163,0,0,44,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Cristian,Gamboa,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,25751,0,0,0,0,0,0,0,0.0,347,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,1908,0,0,0,0,0,6,0,0,0,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Garcia,MID,MCI,5000000,0,3,0.0588235294117647,1.1764705882352901e-08,6e-07,0,305,0,1,0,0,0,0,0,0.6,22,0,0,3,0,0.0,0,0.0,0,0,0,0,0,0.0,313,0,0,0,0,29,17,0,0,11,Hull City,Liverpool,Burnley,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig,Gardner,MID,WBA,5200000,0,14,0.27450980392156893,5.2790346907994004e-08,2.6923076923076902e-06,0,6825,1,6,0,0,0,0,0,2.7,77,-3,0,14,3,0.0,0,0.2,0,0,1,0,1,0.1,4997,0,244,0,0,218,8,0,0,52,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Florin,Gardos,DEF,SOU,4000000,0,0,0.0,0.0,0.0,0,3842,0,0,0,0,0,0,0,0.0,206,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,4878,0,0,0,0,0,83,0,0,0,Tottenham,West Brom,Everton,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,240,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,69,0,15,0,0,0,3,0,0,0,Tottenham,West Brom,Everton,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran,Gibbs,DEF,ARS,4800000,0,7,0.137254901960784,2.85947712418301e-08,1.4583333333333299e-06,0,20155,1,1,0,0,0,0,0,1.5,451,-2,0,7,2,0.0,0,0.0,0,0,0,0,1,0.5,6370,0,69,0,0,137,141,0,0,36,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Gibson,DEF,MID,4900000,8,63,3.7,7.55102040816327e-07,1.28571428571429e-05,0,99071,1,19,0,0,0,1,0,13.1,5342,4,-1,63,-4,0.8,0,3.8,9,0,5,0,0,9.0,414752,0,0,0,1,1530,35743,1,0,313,Burnley,Man Utd,Leicester,Watford,West Ham,3.3,3.0,3.9,3.6,5.3,4.4,3.6,4.5,4.3,4.9,4.3,3.3,3.6,4.2,4.9,5.0,3.8,4.0,3.4,5.1,4.5
Darron,Gibson,MID,EVE,4300000,0,0,0.0,0.0,0.0,0,4976,0,0,0,0,0,0,0,0.0,144,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,2323,0,44,0,0,0,91,0,0,0,Leicester,Hull City,Southampton,Man City,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier,Giroud,FWD,ARS,8500000,1,33,3.3,3.88235294117647e-07,3.882352941176471e-06,0,166102,0,1,0,0,0,3,0,3.9,4577,-5,0,33,5,0.2,0,1.4,5,0,0,0,2,1.3,147518,0,629,0,1,179,6437,0,0,115,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,3.5,3.7,2.6,3.8,4.4,3.7,2.6,4.6,2.8,3.3,4.5,3.3,3.7,4.0,3.9,3.2,4.0,2.7,3.1,3.2,3.8
Shay,Given,GLK,STK,4300000,0,13,0.254901960784314,5.92795257637939e-08,3.02325581395349e-06,0,20547,1,14,0,18,0,0,0,3.0,431,-2,1,13,2,0.0,0,0.0,3,0,0,0,0,0.5,19140,1,24,1,1,450,79,-1,0,92,Liverpool,Chelsea,Watford,Sunderland,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Serge,Gnabry,MID,ARS,5000000,0,0,0.0,0.0,0.0,0,810,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,246,0,4,0,0,0,7,0,0,0,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4900000,3,45,2.6,5.306122448979589e-07,9.183673469387759e-06,0,71312,1,25,0,44,0,0,0,9.2,2058,-1,0,45,1,0.3,0,1.4,4,0,3,0,0,2.0,29071,1,375,0,0,1472,417,0,0,278,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,2.7,3.1,2.9,2.6,2.0,3.2,3.2,1.5,3.8,3.3,1.8,2.3,2.7,2.8,1.9,2.6,2.3,3.3,1.3,1.8,2.5
Joseph,Gomez,DEF,LIV,4800000,0,0,0.0,0.0,0.0,0,933,0,0,0,0,0,0,0,0.0,33,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,294,0,58,0,0,0,22,0,0,0,Stoke,Man City,Sunderland,Man Utd,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0.0,0.0,0.0,0,1542,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,340,0,242,0,0,0,20,0,0,0,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynden,Gooch,MID,SUN,4200000,0,10,0.19607843137254896,4.66853408029879e-08,2.38095238095238e-06,0,3449,3,5,0,0,0,0,0,2.3,124,-3,1,10,3,0.0,0,0.2,0,0,1,0,0,0.0,3811,0,0,0,0,323,48,-1,0,38,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dan,Gosling,MID,BOU,4700000,0,30,0.588235294117647,1.2515644555694599e-07,6.382978723404261e-06,0,8751,4,11,0,0,0,2,0,6.4,600,-3,0,30,3,0.2,0,1.0,1,0,2,0,0,0.2,7166,0,331,0,0,656,105,0,0,130,Chelsea,Swansea,Arsenal,Hull City,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Lewis,Grabban,FWD,BOU,4300000,0,6,0.11764705882352902,2.7359781121750998e-08,1.3953488372093e-06,0,163701,0,2,0,0,0,0,0,1.4,6512,-2,0,6,2,0.0,0,0.0,0,0,0,0,1,3.7,126673,0,124,0,0,60,10001,0,0,17,Chelsea,Swansea,Arsenal,Hull City,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Max,Gradel,MID,BOU,5000000,0,4,0.0784313725490196,1.56862745098039e-08,8e-07,0,12868,1,0,0,0,0,0,0,0.8,67,-5,0,4,5,0.0,0,0.0,0,0,0,0,0,0.1,1009,0,155,0,0,95,9,0,0,14,Chelsea,Swansea,Arsenal,Hull City,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4300000,3,56,4.7,1.0930232558139499e-06,1.30232558139535e-05,0,23377,0,10,0,40,0,0,0,13.0,5646,3,0,56,-3,1.4,0,6.0,6,0,5,0,0,5.7,234849,0,0,0,2,1080,18043,0,0,252,Liverpool,Chelsea,Watford,Sunderland,Man Utd,6.0,5.0,6.0,4.6,4.7,6.1,5.7,5.8,5.2,5.6,5.4,5.3,3.7,4.8,6.6,6.4,5.2,6.7,5.5,6.3,5.8
Andre,Gray,FWD,BUR,6100000,2,30,2.7,4.42622950819672e-07,4.91803278688525e-06,0,479111,0,13,0,0,0,1,0,4.9,1650,-4,0,30,4,0.3,0,2.0,1,0,2,0,2,2.7,149321,0,0,0,0,813,4080,0,0,45,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,2.9,3.5,2.0,3.0,1.8,3.8,1.7,2.4,2.5,2.2,1.8,1.7,3.2,2.8,1.7,1.6,2.7,2.3,3.0,1.4,3.5
Demarai,Gray,MID,LEI,4800000,4,25,0.49019607843137303,1.02124183006536e-07,5.20833333333333e-06,0,44023,1,6,0,0,0,1,0,5.2,376,-2,0,25,2,0.4,0,2.0,0,0,0,0,3,0.5,28058,0,57,0,0,255,914,0,0,91,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marko,Grujic,MID,LIV,4300000,0,2,1.0,2.3255813953488398e-07,4.65116279069767e-07,0,26271,0,0,0,0,0,0,0,0.5,204,-7,0,2,7,0.0,0,0.0,0,0,0,0,0,0.2,2425,0,0,0,0,30,17,0,0,6,Stoke,Man City,Sunderland,Man Utd,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johann Berg,Gudmundsson,MID,BUR,5000000,0,38,0.7450980392156858,1.49019607843137e-07,7.6e-06,0,20053,0,15,0,0,0,1,0,7.5,510,-5,1,38,5,0.0,0,0.2,3,0,3,0,2,0.2,12931,0,0,0,1,827,130,-1,0,145,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Adlene,Guedioura,MID,WAT,4300000,0,15,0.294117647058824,6.83994528043776e-08,3.4883720930232598e-06,0,5519,2,12,0,0,0,0,0,3.5,162,-2,0,15,2,0.2,0,1.0,0,0,0,0,1,0.1,5602,0,56,0,0,473,105,0,0,84,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Idrissa,Gueye,MID,EVE,5000000,1,42,2.6,5.2e-07,8.400000000000001e-06,0,25396,6,15,0,0,0,0,0,8.4,952,0,0,42,0,0.6,0,3.0,7,0,3,0,2,0.4,29120,0,270,0,0,1395,1528,0,0,296,Leicester,Hull City,Southampton,Man City,Crystal Palace,1.7,1.6,2.4,1.8,1.6,1.6,2.7,1.8,3.4,1.3,2.3,2.5,1.3,1.7,3.2,3.1,1.3,1.9,1.6,2.8,1.3
Ilkay,Gundogan,MID,MCI,5100000,0,41,0.8039215686274509,1.5763168012303e-07,8.03921568627451e-06,0,645894,0,8,0,0,0,3,0,8.0,63039,-4,1,41,4,0.2,0,1.0,2,0,3,0,1,2.7,698132,0,0,0,1,704,333,-1,0,196,Hull City,Liverpool,Burnley,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4
Bradley,Guzan,GLK,MID,4300000,0,9,0.17647058823529396,4.10396716826265e-08,2.09302325581395e-06,0,22415,0,1,0,6,0,0,0,2.1,356,-2,0,9,2,0.0,0,0.0,0,0,1,0,0,0.5,8976,0,188,0,0,180,70,0,0,40,Burnley,Man Utd,Leicester,Watford,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Hamer,GLK,LEI,4400000,0,0,0.0,0.0,0.0,0,264,0,0,0,0,0,0,0,0.0,15,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,257,0,0,0,0,0,6,0,0,0,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,8,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,26,0,0,0,0,0,11,0,0,0,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Hart,GLK,MCI,5300000,0,0,0.0,0.0,0.0,0,171844,0,0,0,0,0,0,0,0.0,374,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.1,2486,0,360,0,0,0,25,0,0,0,Hull City,Liverpool,Burnley,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob,Haugaard,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,2918,0,0,0,0,0,0,0,0.0,35,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,224,0,31,0,0,0,3,0,0,0,Liverpool,Chelsea,Watford,Sunderland,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden,Hazard,MID,CHE,10400000,3,103,6.4,6.153846153846151e-07,9.90384615384615e-06,0,1056468,2,11,0,0,0,8,0,9.9,48515,4,0,103,-4,0.3,0,3.4,15,0,9,0,3,35.4,1631294,0,476,0,3,1335,36623,0,0,392,Bournemouth,Stoke,Tottenham,Leicester,Hull City,8.9,7.7,5.5,7.4,8.4,4.9,6.1,7.1,8.5,6.3,9.2,7.3,7.5,6.8,6.6,7.7,8.3,6.9,8.4,7.2,9.5
Tom,Heaton,GLK,BUR,4800000,3,68,4.5,9.375e-07,1.41666666666667e-05,0,207553,1,24,0,78,0,0,0,14.2,5607,3,0,68,-3,0.7,0,3.2,10,0,3,0,0,14.3,547972,0,0,1,4,1350,24722,0,0,347,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,6.0,6.2,4.0,6.8,5.0,5.8,3.8,5.7,4.5,3.8,4.7,3.2,6.8,6.6,4.0,3.6,5.1,4.6,6.3,4.1,6.8
Jordan,Henderson,MID,LIV,6500000,3,59,3.5,5.384615384615379e-07,9.076923076923081e-06,0,63870,6,20,0,0,0,1,0,9.1,4967,0,0,59,0,0.6,0,4.2,9,0,5,0,4,1.9,86615,0,250,0,0,1513,4100,0,0,372,Stoke,Man City,Sunderland,Man Utd,Swansea,3.3,2.8,3.6,3.0,3.7,2.8,2.8,3.4,3.0,2.4,4.5,2.2,3.9,4.0,2.8,2.8,3.2,3.1,3.6,2.3,3.7
Jeff,Hendrick,MID,BUR,5400000,2,37,2.6,4.81481481481482e-07,6.85185185185185e-06,0,2560,3,24,0,0,0,2,0,6.9,203,-1,0,37,1,0.5,0,2.8,1,0,2,0,0,0.1,5194,0,0,0,0,1181,806,0,0,127,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,2.6,3.6,1.3,2.6,1.3,3.4,1.5,2.0,1.4,1.4,1.3,1.9,2.4,2.3,1.5,1.3,2.6,1.4,2.4,1.3,2.4
Wayne,Hennessey,GLK,CRY,4300000,3,20,0.3921568627450979,9.119927040583671e-08,4.65116279069767e-06,0,109433,1,15,0,25,0,0,0,4.7,1212,-2,0,20,2,0.7,0,2.8,0,0,1,0,0,2.1,19946,0,266,0,0,720,1691,0,0,131,Watford,Arsenal,Swansea,West Ham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rouwen,Hennings,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,3728,0,0,0,0,0,0,0,0.0,49,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,535,0,0,0,0,0,21,0,0,0,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markus,Henriksen,MID,HUL,5000000,0,14,0.27450980392156893,5.49019607843137e-08,2.8e-06,0,778,1,10,0,0,0,0,0,2.8,33,-5,0,14,5,0.2,0,1.0,0,0,0,0,0,0.0,882,0,0,0,0,548,12,0,0,55,Man City,Everton,West Brom,Bournemouth,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Abel,Hernandez,FWD,HUL,5900000,0,24,2.4,4.06779661016949e-07,4.06779661016949e-06,0,127614,0,11,0,0,0,1,0,4.1,1206,-1,0,24,1,0.0,0,0.0,0,0,2,0,1,0.8,108181,0,0,0,0,671,30,0,0,47,Man City,Everton,West Brom,Bournemouth,Chelsea,0.0,0.0,1.8,2.4,1.4,1.7,2.5,1.9,3.0,1.9,2.8,1.6,2.7,2.2,2.1,1.8,2.4,1.5,2.7,2.3,2.4
Luis,Hernandez,DEF,LEI,4200000,0,3,0.0588235294117647,1.4005602240896397e-08,7.142857142857141e-07,0,17718,1,8,0,0,0,0,0,0.7,313,-3,0,3,3,0.0,0,0.2,0,0,0,0,0,0.4,5460,0,0,0,0,327,179,0,0,50,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,6300000,3,35,2.5,3.9682539682539704e-07,5.55555555555556e-06,0,21055,2,11,0,0,0,0,0,5.6,2773,-2,0,35,2,0.6,0,3.6,4,0,4,0,2,0.8,33158,0,307,0,0,1104,5728,0,1,238,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,3.1,2.1,1.4,1.3,1.7,2.1,1.8,2.5,1.4,2.3,1.5,1.9,1.9,2.3,2.3,1.5,1.7,2.1,1.2,1.2,1.8
Jake,Hesketh,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,98,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,122,0,0,0,0,0,8,0,0,0,Tottenham,West Brom,Everton,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0.0,0.0,0.0,0,444,0,0,0,0,0,0,0,0.0,72,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1527,0,0,0,0,0,136,0,0,0,Leicester,Hull City,Southampton,Man City,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0.0,0.0,0.0,0,1643,0,0,0,0,0,0,0,0.0,99,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2320,0,0,0,0,0,71,0,0,0,Man City,Everton,West Brom,Bournemouth,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommie,Hoban,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,11449,0,0,0,0,0,0,0,0.0,152,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1118,0,0,0,0,0,14,0,0,0,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile,H?jbjerg,MID,SOU,4300000,2,23,0.450980392156863,1.04879160966712e-07,5.34883720930233e-06,0,100010,1,7,0,0,0,0,0,5.3,2062,-2,0,23,2,0.3,0,1.2,0,0,4,0,0,1.4,42150,0,0,0,0,802,649,0,0,144,Tottenham,West Brom,Everton,Burnley,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rob,Holding,DEF,ARS,4100000,0,7,0.137254901960784,3.34768053562889e-08,1.70731707317073e-06,0,62588,1,5,0,0,0,0,0,1.7,634,-4,0,7,4,0.0,0,0.0,0,0,1,0,0,0.5,41407,0,0,0,0,270,203,0,0,61,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jose,Holebas,DEF,WAT,4800000,2,52,3.3,6.875e-07,1.0833333333333301e-05,0,177371,7,28,0,0,0,2,0,10.8,9763,3,0,52,-3,0.5,0,2.2,6,0,3,0,3,7.8,463822,0,96,0,1,1404,11988,0,0,265,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,3.8,4.4,4.0,3.6,3.0,4.1,4.4,2.3,4.9,4.6,2.6,3.4,3.8,3.9,2.8,3.7,3.3,4.6,1.8,2.6,3.6
Mason,Holgate,DEF,EVE,4000000,0,17,0.33333333333333304,8.33333333333333e-08,4.25e-06,0,252275,0,2,0,0,0,0,0,4.3,4165,-5,0,17,5,0.1,0,0.2,3,0,1,0,1,3.1,324460,0,0,0,0,294,4534,0,0,90,Leicester,Hull City,Southampton,Man City,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
George,Honeyman,MID,SUN,4500000,0,0,0.0,0.0,0.0,0,116,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,162,0,0,0,0,0,5,0,0,0,Man Utd,Burnley,Liverpool,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Huddlestone,MID,HUL,4600000,2,24,0.47058823529411803,1.0230179028133001e-07,5.21739130434783e-06,0,9589,2,20,0,0,0,0,0,5.2,149,-4,0,24,4,0.3,0,1.4,0,0,1,0,1,0.2,4321,0,0,0,0,886,114,0,0,140,Man City,Everton,West Brom,Bournemouth,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Noor,Husin,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,9,0,0,0,0,0,4,0,0,0,Watford,Arsenal,Swansea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Huth,DEF,LEI,4900000,0,29,1.8,3.6734693877551e-07,5.91836734693878e-06,0,57352,5,27,0,0,0,0,0,5.9,8396,-1,0,29,1,0.1,0,0.6,0,0,3,0,1,1.3,44539,1,453,0,0,1427,134,0,0,203,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0.0,2.5,0.9,1.4,1.1,0.9,1.2,0.9,2.1,1.9,1.8,1.5,2.1,1.7,0.9,1.1,2.0,1.0,1.7,0.9,2.1
