FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Florian,Lejeune,DEF,NEW,4300000,0,17,0.708333333333333,1.64728682170543e-07,3.9534883720930196e-06,0,34786,3,21,0,0,0,0,0,4.0,201,-2,0,17,2,0.0,0,0.0,0,0,1,0,0,0.1,5764,0,0,0,0,1023,14,0,0,173,Burnley,Crystal Palace,Man Utd,Bournemouth,Liverpool,0.0,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,36.3
Jonathan,Leko,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,4305,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,691,0,0,0,0,0,23,0,0,0,Man City,Southampton,Chelsea,Huddersfield,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario,Lemina,MID,SOU,4800000,2,32,1.33333333333333,2.77777777777778e-07,6.66666666666667e-06,0,27101,1,20,0,0,0,0,0,6.7,174,-2,0,32,2,0.2,0,1.0,0,0,3,0,0,0.1,21712,0,0,0,0,1119,230,0,0,207,Brighton,West Brom,Liverpool,Burnley,Stoke,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.8,0.8,0.7,41.5
Aaron,Lennon,MID,BUR,5400000,0,31,1.29166666666667,2.3919753086419803e-07,5.74074074074074e-06,0,9124,0,14,0,0,0,0,0,5.7,436,-1,0,31,1,0.1,0,0.7,0,0,3,0,2,0.1,7167,0,0,0,0,788,1284,0,0,84,Newcastle,Man City,Swansea,Southampton,Everton,0.7,0.6,0.8,0.7,1.0,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.8,22.7
,Lewis Cook,MID,BOU,4300000,2,29,1.8,4.1860465116279104e-07,6.74418604651163e-06,0,54966,3,19,0,0,0,0,0,6.7,1606,-2,0,29,2,0.5,0,2.0,0,0,1,0,1,0.9,47821,0,0,0,0,1093,2671,0,0,184,Chelsea,Stoke,Huddersfield,Newcastle,Leicester,0.9,1.3,1.0,1.3,0.9,1.0,1.5,1.0,1.3,0.9,0.9,1.0,1.5,1.0,46.6
Anders,Lindegaard,GLK,BUR,4000000,0,0,0.0,0.0,0.0,0,4984,0,0,0,0,0,0,0,0.0,370,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,13052,0,0,0,0,0,452,0,0,0,Newcastle,Man City,Swansea,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Lindelof,DEF,MUN,4900000,0,27,2.7,5.510204081632651e-07,5.51020408163265e-06,0,292319,1,9,0,0,0,0,0,5.5,5407,-6,0,27,6,0.4,0,2.0,1,0,3,0,0,1.1,66957,0,0,0,0,743,324,0,0,166,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,1.9,3.3,2.0,3.1,3.1,3.1,2.5,2.5,1.8,2.9,1.8,3.1,2.4,3.1,19.5
Jesse,Lingard,MID,MUN,6300000,3,91,3.7916666666666696,6.018518518518521e-07,1.44444444444444e-05,0,514525,2,9,0,0,0,7,0,14.2,176957,3,1,91,-3,0.7,0,4.3,10,0,5,0,4,17.6,1438638,0,0,0,2,1075,64638,-1,0,283,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,2.5,5.0,3.6,3.7,2.9,3.6,3.0,4.8,2.1,4.7,3.5,4.6,2.8,3.8,114.1
Jake,Livermore,MID,WBA,4800000,1,49,2.1,4.375e-07,1.0208333333333301e-05,0,14985,2,27,0,0,0,0,0,10.2,345,-2,0,49,2,0.3,0,1.3,0,0,5,0,1,0.1,9094,0,0,0,0,1754,39,0,0,226,Man City,Southampton,Chelsea,Huddersfield,Watford,0.0,1.7,1.0,2.2,1.2,1.7,1.3,1.6,2.1,1.0,1.4,1.4,1.4,1.0,53.6
Fernando,Llorente,FWD,TOT,7400000,0,19,1.5,2.02702702702703e-07,2.56756756756757e-06,0,24451,1,1,0,0,0,1,0,2.6,736,-1,0,19,1,0.3,0,2.3,2,0,1,0,0,0.2,20837,0,0,0,0,213,385,0,0,59,Man Utd,Liverpool,Arsenal,Crystal Palace,Huddersfield,0.9,0.8,1.1,0.8,1.3,0.9,1.1,0.8,1.0,0.9,0.8,1.1,0.8,1.2,19.6
Hugo,Lloris,GLK,TOT,5400000,0,83,3.8,7.037037037037041e-07,1.53703703703704e-05,0,524732,0,21,0,46,0,0,0,15.1,29571,-1,1,83,1,0.6,0,3.5,2,0,9,0,0,8.1,259592,0,0,0,0,1980,831,-1,0,405,Man Utd,Liverpool,Arsenal,Crystal Palace,Huddersfield,4.4,3.7,4.9,4.5,5.1,3.3,4.2,4.2,3.8,3.8,4.1,4.9,3.4,4.1,39.0
Jurgen,Locadia,FWD,BHA,6000000,0,0,0.0,0.0,0.0,0,146,0,0,0,0,0,0,0,0.0,146,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,476,0,0,0,0,0,476,0,0,0,Southampton,West Ham,Stoke,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben,Loftus-Cheek,MID,CRY,4500000,0,53,2.2083333333333304,4.907407407407411e-07,1.1777777777777802e-05,0,803768,0,24,0,0,0,1,0,11.5,48783,0,1,53,0,0.0,0,0.0,2,0,3,0,4,4.1,499857,0,0,0,0,1329,336,-1,0,236,West Ham,Newcastle,Everton,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,1.1,1.3,1.5,1.5,1.9,1.3,1.8,1.2,2.1,91.7
Jason,Lokilo,MID,CRY,4300000,0,0,0.0,0.0,0.0,0,15533,0,0,0,0,0,0,0,0.0,130,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,13539,0,0,0,0,0,60,0,0,0,West Ham,Newcastle,Everton,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Lolley,MID,HUD,4300000,0,11,0.4583333333333329,1.06589147286822e-07,2.55813953488372e-06,0,6069,1,5,0,0,0,1,0,2.6,591,-2,0,11,2,0.6,0,2.7,0,0,0,0,0,0.1,6675,0,0,0,0,217,207,0,0,28,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.8
Kevin,Long,DEF,BUR,4100000,0,27,1.125,2.7439024390243895e-07,6.58536585365854e-06,0,257679,0,5,0,0,0,0,0,6.6,21045,1,0,27,-1,0.0,0,0.0,4,0,3,0,1,6.3,429017,0,0,0,0,450,13900,0,0,117,Newcastle,Man City,Swansea,Southampton,Everton,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.7,0.6,0.6,0.9,0.6,0.6,18.7
Shane,Long,FWD,SOU,5600000,0,34,2.0,3.5714285714285705e-07,6.0714285714285694e-06,0,49622,4,19,0,0,0,1,0,6.1,3656,-4,0,34,4,0.5,0,2.7,0,0,3,0,2,0.5,38664,0,0,0,0,1019,2857,0,0,110,Brighton,West Brom,Liverpool,Burnley,Stoke,1.8,1.4,1.5,1.3,2.1,1.6,1.4,1.3,1.0,1.1,1.4,1.8,1.4,1.4,63.8
Ademola,Lookman,MID,EVE,5100000,0,10,0.4166666666666671,8.169934640522879e-08,1.96078431372549e-06,0,8932,0,6,0,0,0,0,0,2.0,86,-4,0,10,4,0.0,0,0.0,0,0,0,0,1,0.1,2237,0,0,0,0,153,33,0,0,30,Leicester,Arsenal,Crystal Palace,Watford,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.5
Jonas,Lossl,GLK,HUD,4600000,2,86,3.6,7.826086956521741e-07,1.8695652173913e-05,0,357289,0,41,0,63,0,0,0,18.7,21212,1,0,86,-1,0.2,0,1.0,7,0,7,0,1,7.4,540960,0,0,1,1,2160,1661,0,0,462,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,4.7,2.5,4.1,2.7,2.7,4.1,5.4,2.9,3.4,4.7,3.4,3.9,2.6,4.8,55.6
Dejan,Lovren,DEF,LIV,5300000,0,61,3.4,6.41509433962264e-07,1.15094339622642e-05,0,122521,4,18,0,0,0,1,0,11.5,7181,-2,0,61,2,0.5,0,2.7,4,0,6,0,1,1.1,76790,0,0,0,1,1385,651,0,0,322,Huddersfield,Tottenham,Southampton,West Ham,Newcastle,2.8,3.8,3.4,4.6,3.6,2.6,4.2,4.0,2.2,3.6,2.7,4.3,3.4,4.7,53.9
Chris,Lowe,DEF,HUD,4400000,0,49,2.7,6.13636363636364e-07,1.11363636363636e-05,0,254805,0,20,0,0,0,0,0,11.1,5052,-1,0,49,1,0.1,0,0.3,0,0,6,0,0,1.5,275445,0,0,0,0,1234,271,0,0,256,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,3.2,1.6,2.7,1.7,1.7,2.7,4.1,1.8,2.2,3.2,2.2,2.6,1.6,3.2,30.6
Matthew,Lowton,DEF,BUR,4400000,0,53,4.1,9.31818181818182e-07,1.2045454545454499e-05,0,259332,0,10,0,0,0,0,0,12.0,8832,-1,0,53,1,0.0,0,0.0,2,0,6,0,1,1.8,291227,0,0,0,0,1170,4591,0,0,234,Newcastle,Man City,Swansea,Southampton,Everton,4.2,4.1,4.1,5.0,4.3,4.9,5.3,4.0,5.1,4.4,4.5,5.8,3.7,4.5,38.9
Leiva,Lucas,MID,LIV,4500000,0,0,0.0,0.0,0.0,0,1098,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,230,0,0,0,0,0,4,0,0,0,Huddersfield,Tottenham,Southampton,West Ham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu,Lukaku,FWD,MUN,11300000,5,109,4.7,4.1592920353982295e-07,9.64601769911504e-06,0,3276746,3,16,0,0,0,11,0,9.6,48897,-2,0,109,2,0.3,1,3.3,10,0,12,0,5,21.1,1827556,0,0,0,2,1993,9521,0,0,387,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,4.2,6.8,5.2,4.7,4.9,5.8,4.6,5.9,4.6,6.5,5.3,6.1,4.8,6.1,189.5
Levi,Lumeka,MID,CRY,4400000,0,1,0.0416666666666667,9.46969696969697e-09,2.2727272727272702e-07,0,579,0,0,0,0,0,0,0,0.2,20,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.0,636,0,0,0,0,25,25,0,0,3,West Ham,Newcastle,Everton,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Matt,Macey,GLK,ARS,5000000,0,0,0.0,0.0,0.0,0,357,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,364,0,0,0,0,0,23,0,0,0,Swansea,Everton,Tottenham,Man City,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niki,Maenpaa,GLK,BHA,4000000,0,0,0.0,0.0,0.0,0,40989,0,0,0,0,0,0,0,0.0,1063,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.0,26985,0,0,0,0,0,264,0,0,0,Southampton,West Ham,Stoke,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,LEI,5500000,8,94,3.9,7.09090909090909e-07,1.70909090909091e-05,0,568127,4,32,0,0,0,2,0,17.4,24022,5,-1,94,-5,1.2,0,6.7,10,0,7,0,4,12.7,1079343,0,0,0,1,2160,59867,1,0,505,Everton,Swansea,Man City,Stoke,Bournemouth,2.9,4.3,3.4,5.1,4.4,3.5,5.1,4.3,4.4,4.1,4.8,4.6,5.5,3.5,100.0
Connor,Mahoney,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,105,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,144,0,0,0,0,0,13,0,0,0,Chelsea,Stoke,Huddersfield,Newcastle,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riyad,Mahrez,MID,LEI,8700000,8,137,5.7,6.55172413793104e-07,1.57471264367816e-05,0,735657,1,29,0,0,0,8,0,15.7,45380,2,-1,137,-2,1.0,0,8.3,14,0,7,0,10,14.7,1304896,0,0,0,2,1939,153437,1,0,464,Everton,Swansea,Man City,Stoke,Bournemouth,6.7,8.1,4.4,7.4,7.8,6.1,7.9,5.5,7.6,5.9,7.1,5.6,7.5,5.0,178.4
Ainsley,Maitland-Niles,MID,ARS,4500000,1,16,0.666666666666667,1.48148148148148e-07,3.55555555555556e-06,0,5369,0,10,0,0,0,0,0,3.6,1341,0,0,16,0,0.4,0,1.7,0,0,2,0,0,0.1,12847,0,0,0,0,563,1544,0,0,92,Swansea,Everton,Tottenham,Man City,Brighton,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.5
Moses,Makasi,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,298,0,0,0,0,0,0,0,0.0,37,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,505,0,0,0,0,0,35,0,0,0,Crystal Palace,Brighton,Watford,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,Malone,DEF,HUD,4300000,1,29,1.20833333333333,2.81007751937984e-07,6.74418604651163e-06,0,17791,3,20,0,0,0,0,0,6.7,567,-2,0,29,2,0.1,0,0.3,4,0,2,0,1,0.2,19227,0,0,0,1,875,302,0,0,169,Liverpool,Man Utd,Bournemouth,West Brom,Tottenham,0.9,0.6,0.7,0.6,0.6,0.7,1.6,0.6,0.6,1.0,0.6,0.7,0.6,1.0,32.7
Sadio,Mane,MID,LIV,9300000,2,79,3.2916666666666696,3.5394265232974896e-07,8.49462365591398e-06,0,1614987,2,19,0,0,0,6,0,8.5,17273,-2,0,79,2,0.6,0,5.7,6,0,6,0,4,7.6,819079,0,0,0,2,1166,21389,0,1,282,Huddersfield,Tottenham,Southampton,West Ham,Newcastle,2.5,2.9,2.7,3.5,3.6,1.6,3.1,2.3,3.1,3.7,2.6,3.5,2.2,3.5,122.1
Eliaquim,Mangala,DEF,MCI,5000000,0,21,0.875,1.75e-07,4.2000000000000004e-06,0,22219,0,2,0,0,0,0,0,4.2,995,0,0,21,0,0.0,0,0.0,0,0,2,0,0,0.2,24669,0,0,0,0,483,182,0,0,104,West Brom,Burnley,Leicester,Arsenal,Chelsea,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.4,13.1
Javier,Manquillo,DEF,NEW,4400000,1,44,2.3,5.22727272727273e-07,1e-05,0,100813,2,28,0,0,0,0,0,10.0,2376,-1,0,44,1,0.5,0,2.0,1,0,4,0,0,0.9,82274,0,0,0,0,1685,495,0,0,227,Burnley,Crystal Palace,Man Utd,Bournemouth,Liverpool,2.1,2.9,2.0,1.6,1.8,2.1,1.6,2.4,1.4,2.3,1.3,2.1,2.3,2.3,41.0
Solomon,March,MID,BHA,4900000,2,49,2.0416666666666696,4.1666666666666704e-07,1e-05,0,44077,2,19,0,0,0,1,0,10.0,415,-1,0,49,1,0.2,0,1.0,0,0,6,0,1,0.2,44220,0,0,0,0,1396,227,0,0,189,Southampton,West Ham,Stoke,Swansea,Arsenal,1.2,1.7,1.0,2.0,1.9,1.4,1.0,1.6,2.1,1.0,1.4,1.1,1.3,1.0,67.2
Adrian,Mariappa,DEF,WAT,4100000,0,22,1.6,3.9024390243902395e-07,5.365853658536589e-06,0,326825,2,24,0,0,0,0,0,5.4,14839,1,0,22,-1,0.0,0,0.0,0,0,2,0,0,4.3,365306,0,0,0,0,1029,3408,0,0,148,Stoke,Chelsea,West Ham,Everton,West Brom,1.1,1.3,1.2,0.9,1.2,0.8,1.0,1.0,1.2,0.9,2.1,0.9,1.0,0.8,25.8
Dean,Marney,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,1193,0,0,0,0,0,0,0,0.0,49,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,827,0,0,0,0,0,71,0,0,0,Newcastle,Man City,Swansea,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony,Martial,MID,MUN,8000000,10,108,4.5,5.625e-07,1.3500000000000001e-05,0,339708,1,7,0,0,0,9,0,13.5,15148,0,0,108,0,1.4,0,11.0,7,0,8,0,5,3.7,431918,0,0,0,1,1078,75247,0,0,346,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,3.3,6.3,4.6,4.8,3.8,4.6,3.9,6.0,2.9,5.9,4.5,5.8,3.7,4.9,139.4
Cuco,Martina,DEF,EVE,4400000,2,42,2.6,5.90909090909091e-07,9.54545454545455e-06,0,97387,2,20,0,0,0,0,0,9.5,8088,-1,0,42,1,0.2,0,1.0,0,0,5,0,0,1.9,169583,0,0,0,0,1380,4191,0,0,274,Leicester,Arsenal,Crystal Palace,Watford,Burnley,2.4,1.6,3.9,2.5,2.2,3.3,2.0,2.2,2.9,1.8,2.4,1.8,2.7,2.3,54.9
Damian Emiliano,Martinez,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,27159,0,0,0,0,0,0,0,0.0,404,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,1337,0,0,0,0,0,37,0,0,0,Swansea,Everton,Tottenham,Man City,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Martinez,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,3404,0,0,0,0,0,0,0,0.0,467,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4756,0,0,0,0,0,616,0,0,0,Crystal Palace,Brighton,Watford,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,0,6,0.25,5.10204081632653e-08,1.22448979591837e-06,0,2422,1,18,0,0,0,0,0,1.2,112,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0.0,1983,0,0,0,0,578,118,0,0,90,Watford,Bournemouth,Brighton,Leicester,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,16.7
Brandon,Mason,DEF,WAT,3900000,0,0,0.0,0.0,0.0,0,86184,0,0,0,0,0,0,0,0.0,3172,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.6,88418,0,0,0,0,0,219,0,0,0,Stoke,Chelsea,West Ham,Everton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4500000,1,39,1.625,3.61111111111111e-07,8.66666666666667e-06,0,102186,5,24,0,0,0,0,0,8.7,47996,0,0,39,0,0.3,0,1.5,1,0,3,0,2,1.6,172727,0,0,0,0,1323,3411,0,0,247,Crystal Palace,Brighton,Watford,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3,1.1,1.4,0.8,1.0,0.8,1.1,58.3
Juan,Mata,MID,MUN,6800000,3,77,4.1,6.02941176470588e-07,1.1323529411764698e-05,0,240377,0,7,0,0,0,3,0,11.3,8430,-2,0,77,2,0.4,0,3.0,6,0,12,0,3,2.3,193261,0,0,0,1,1327,3681,0,0,318,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,2.8,5.6,4.0,4.1,3.3,4.0,3.4,5.3,2.4,5.2,3.9,5.2,3.2,4.3,119.9
Nemanja,Matic,MID,MUN,4800000,2,60,2.5,5.20833333333333e-07,1.25e-05,0,1019973,4,14,0,0,0,0,0,12.5,13862,-2,0,60,2,0.6,0,2.7,0,0,14,0,1,8.4,555007,0,0,0,0,2123,5353,0,0,362,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,1.2,2.8,1.9,1.9,1.4,1.8,1.5,2.7,1.2,2.6,1.8,2.5,1.4,2.0,78.6
Joel,Matip,DEF,LIV,5400000,1,59,3.3,6.11111111111111e-07,1.09259259259259e-05,0,211989,2,23,0,0,0,1,0,10.9,2179,-1,0,59,1,0.2,0,1.0,3,0,6,0,0,1.8,132875,0,0,0,1,1531,1766,0,0,360,Huddersfield,Tottenham,Southampton,West Ham,Newcastle,2.7,3.6,3.2,4.5,3.5,2.4,4.1,3.9,2.1,3.5,2.6,4.1,3.3,4.5,65.5
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0.0,0.0,0.0,0,202,0,0,0,0,0,0,0,0.0,110,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,429,0,0,0,0,0,83,0,0,0,Swansea,Everton,Tottenham,Man City,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,5000000,15,80,3.3,6.6e-07,1.6e-05,0,87766,1,35,0,0,0,2,0,16.0,4258,0,0,80,0,1.1,0,5.7,6,0,7,0,0,1.3,89915,0,0,0,1,2160,21092,0,0,444,Arsenal,Leicester,Burnley,Brighton,West Ham,3.9,2.6,3.7,3.5,4.3,2.9,3.7,2.7,2.8,3.1,2.7,3.9,2.8,3.9,73.3
Chancel,Mbemba,DEF,NEW,3900000,0,20,0.833333333333333,2.1367521367521397e-07,5.12820512820513e-06,0,731846,0,11,0,0,0,0,0,5.1,29574,-1,0,20,1,0.0,0,0.0,3,0,1,0,0,12.8,1222891,0,0,0,1,670,39048,0,0,133,Burnley,Crystal Palace,Man Utd,Bournemouth,Liverpool,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,23.2
James,McArthur,MID,CRY,4300000,2,52,2.1666666666666696,5.03875968992248e-07,1.2093023255814e-05,0,280863,3,17,0,0,0,3,0,12.1,10876,-2,0,52,2,1.1,0,4.7,6,0,3,0,0,3.5,244538,0,0,0,1,1206,29624,0,0,210,West Ham,Newcastle,Everton,Tottenham,Man Utd,1.2,1.9,1.6,1.5,1.3,1.1,1.3,1.4,1.4,1.9,1.3,1.7,1.2,2.1,68.0
Gareth,McAuley,DEF,WBA,4600000,1,6,0.25,5.4347826086956504e-08,1.30434782608696e-06,0,84037,0,9,0,0,0,0,0,1.3,642,-4,0,6,4,0.2,0,0.7,0,0,0,0,0,0.4,5898,0,0,0,0,274,96,0,0,54,Man City,Southampton,Chelsea,Huddersfield,Watford,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.7
Oliver,McBurnie,FWD,SWA,4600000,0,16,0.666666666666667,1.44927536231884e-07,3.47826086956522e-06,0,185317,0,5,0,0,0,0,0,3.5,11564,1,0,16,-1,0.2,0,1.0,0,0,0,0,1,3.6,253349,0,0,0,0,267,4048,0,0,45,Arsenal,Leicester,Burnley,Brighton,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,17.4
Alex,McCarthy,GLK,SOU,4400000,2,11,0.4583333333333329,1.04166666666667e-07,2.5e-06,0,4437,1,5,0,8,0,0,0,2.5,686,-1,0,11,1,0.2,0,1.0,1,0,1,0,0,0.2,9654,0,0,0,0,360,5643,0,0,57,Brighton,West Brom,Liverpool,Burnley,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.7
James,McCarthy,MID,EVE,4900000,2,6,0.25,5.10204081632653e-08,1.22448979591837e-06,0,2132,0,6,0,0,0,0,0,1.2,144,-1,0,6,1,0.3,0,1.7,0,0,0,0,0,0.0,634,0,0,0,0,204,34,0,0,41,Leicester,Arsenal,Crystal Palace,Watford,Burnley,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
James,McClean,MID,WBA,4800000,1,29,1.20833333333333,2.51736111111111e-07,6.04166666666667e-06,0,9355,3,11,0,0,0,1,0,6.0,190,-2,0,29,2,0.6,0,3.0,1,0,3,0,0,0.1,6027,1,0,0,0,708,60,0,0,93,Man City,Southampton,Chelsea,Huddersfield,Watford,0.6,0.7,0.6,0.9,0.6,0.7,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,51.2
Sam,McQueen,DEF,SOU,4300000,0,12,0.5,1.1627906976744199e-07,2.7906976744186e-06,0,5599,0,1,0,0,0,0,0,2.8,252,-2,0,12,2,0.0,0,0.0,2,0,1,0,0,0.1,3753,0,0,0,0,126,98,0,0,40,Brighton,West Brom,Liverpool,Burnley,Stoke,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.6
Scott,McTominay,MID,MUN,4200000,0,5,0.208333333333333,4.96031746031746e-08,1.19047619047619e-06,0,35592,0,0,0,0,0,0,0,1.2,1186,-3,0,5,3,0.1,0,0.3,0,0,1,0,0,0.4,50909,0,0,0,0,101,1575,0,0,22,Tottenham,Huddersfield,Newcastle,Chelsea,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.8
Ben,Mee,DEF,BUR,4900000,1,73,3.3,6.73469387755102e-07,1.4897959183673499e-05,0,764616,4,21,0,0,0,0,0,14.9,34237,4,0,73,-4,0.3,0,1.3,6,0,8,0,0,14.5,1047209,0,0,0,1,1980,43806,0,0,383,Newcastle,Man City,Swansea,Southampton,Everton,3.0,2.9,2.9,3.7,3.1,3.6,3.9,2.8,3.8,3.2,3.2,4.3,2.6,3.3,88.6
Max,Melbourne,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,1253,0,0,0,0,0,0,0,0.0,125,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2592,0,0,0,0,0,209,0,0,0,Man City,Southampton,Chelsea,Huddersfield,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
