FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
James,Tomkins,DEF,CRY,5000000,13,33,0.7857142857142858,1.57142857142857e-07,6.6e-06,0,3972,2,19,0,0,0,3,0,6.6,784,0,0,33,0,1.3,0,6.7,2,0,1,0,0,0.4,14584,0,221,0,1,772,10902,0,0,158,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.4,0.4,0.4,0.4,0.7,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.5,0.4,0.4,0.4
Gokhan,Tore,MID,WHU,5400000,0,10,0.23809523809523803,4.4091710758377406e-08,1.8518518518518502e-06,0,10542,0,4,0,0,0,0,0,1.9,51,-1,0,10,1,0.0,0,0.0,0,0,1,0,1,0.1,8921,0,0,0,0,240,4,0,0,29,Liverpool,Burnley,Hull City,Swansea,Leicester,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andros,Townsend,MID,CRY,6000000,3,39,2.8,4.66666666666667e-07,6.5000000000000004e-06,0,224769,3,19,0,0,0,1,0,6.5,3585,-5,0,39,5,0.2,0,1.3,4,0,2,0,2,2.3,78388,0,315,0,1,1049,828,0,0,172,Hull City,Man Utd,Chelsea,Watford,Arsenal,2.2,2.5,1.8,2.4,1.6,2.4,1.9,2.8,1.8,3.4,2.2,2.5,2.0,2.1,2.6,1.5,1.9,1.4,3.3,1.4,3.1,1.8,2.4,2.4
Bertrand,Traore,MID,CHE,5400000,0,0,0.0,0.0,0.0,0,2208,0,0,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,117,0,101,0,0,0,5,0,0,0,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adama,Traore,MID,MID,4800000,0,14,0.33333333333333304,6.94444444444444e-08,2.91666666666667e-06,0,5357,1,3,0,0,0,0,0,2.9,1861,-2,0,14,2,0.3,0,1.3,0,0,2,0,0,0.3,15128,0,0,0,0,502,718,0,0,72,Southampton,Liverpool,Swansea,Burnley,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Kieran,Trippier,DEF,TOT,4800000,0,2,0.0476190476190476,9.920634920634921e-09,4.1666666666666704e-07,0,3350,0,0,0,0,0,0,0,0.4,100,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.1,918,0,110,0,0,13,37,0,0,5,Man Utd,Hull City,Burnley,Southampton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,HUL,4000000,0,3,0.0714285714285714,1.7857142857142902e-08,7.5e-07,0,3255,0,3,0,0,0,0,0,0.8,781,0,0,3,0,0.3,0,1.0,0,0,0,0,0,0.3,12375,0,0,0,0,157,2833,0,0,29,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,5600000,0,7,0.166666666666667,2.97619047619048e-08,1.25e-06,0,9966,0,2,0,0,0,0,0,1.3,253,-4,0,7,4,0.0,0,0.0,0,0,0,0,0,0.2,3267,0,226,0,0,99,99,0,0,13,Man City,Bournemouth,Stoke,Everton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,2098,0,0,0,0,0,0,0,0.0,31,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,514,0,0,0,0,0,4,0,0,0,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor,Valdes,GLK,MID,4500000,6,39,3.3,7.33333333333333e-07,8.66666666666667e-06,0,156890,1,14,0,28,0,0,0,8.7,4659,0,0,39,0,0.6,0,2.7,3,0,3,0,0,5.4,83626,0,0,0,1,1080,7717,0,0,193,Southampton,Liverpool,Swansea,Burnley,Man Utd,3.5,4.8,3.3,2.9,2.7,3.2,3.4,4.5,3.7,3.0,3.9,3.6,4.3,3.3,2.7,3.4,3.7,4.1,4.2,3.4,2.9,2.8,4.1,4.1
Antonio,Valencia,DEF,MUN,5400000,2,35,2.9,5.37037037037037e-07,6.4814814814814795e-06,0,474529,2,13,0,0,0,0,0,6.5,5577,-1,0,35,1,0.3,0,1.7,4,0,3,0,0,6.4,323808,0,186,0,1,1051,9660,0,0,228,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,3.2,2.9,2.9,2.8,2.7,3.6,4.3,3.5,3.2,1.7,3.0,2.5,3.7,2.7,2.7,3.2,3.4,2.0,2.6,2.2,2.8,3.9,2.3,3.1
Enner,Valencia,FWD,EVE,5300000,1,14,1.6,3.0188679245283e-07,2.64150943396226e-06,0,147515,0,4,0,0,0,0,0,2.6,2014,-2,0,14,2,0.2,0,1.0,0,0,1,0,1,1.7,87721,0,200,0,0,286,1129,0,0,18,Watford,Arsenal,Liverpool,Leicester,Hull City,0.8,1.1,1.7,0.8,1.2,1.4,1.5,0.9,0.8,1.5,0.8,1.7,0.8,1.3,1.8,0.8,0.8,1.8,1.8,1.0,1.1,1.1,1.3,0.8
Patrick,van Aanholt,DEF,SUN,5000000,1,38,2.9,5.8e-07,7.6e-06,0,148549,1,21,0,0,0,2,0,7.6,3668,0,0,38,0,0.8,0,4.0,3,0,1,0,1,4.2,90861,0,369,0,2,1064,3077,0,0,220,Swansea,Chelsea,Watford,Man Utd,Burnley,2.4,2.8,3.2,1.8,2.0,4.4,3.7,2.6,3.4,2.6,3.8,2.0,2.7,2.4,3.8,2.4,1.4,2.6,4.2,3.7,3.9,2.7,3.0,1.9
Mike,van der Hoorn,DEF,SWA,4300000,0,15,0.3571428571428571,8.305647840531559e-08,3.4883720930232598e-06,0,12931,1,16,0,0,0,1,0,3.5,1275,-2,0,15,2,0.0,0,0.0,0,0,1,0,0,0.4,17316,0,0,0,1,540,309,0,0,103,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Virgil,van Dijk,DEF,SOU,5600000,1,46,3.3,5.892857142857139e-07,8.214285714285711e-06,0,235785,3,15,0,0,0,0,0,8.2,7252,1,-1,46,-1,0.9,0,5.0,6,0,5,0,0,10.9,185059,0,452,0,1,1260,21610,1,0,289,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,3.6,3.8,2.9,4.1,4.1,2.5,2.4,3.6,3.0,4.8,2.2,4.5,2.9,3.1,2.6,4.7,4.0,3.2,3.2,2.4,4.1,3.6,2.9,4.4
Marco,Van Ginkel,MID,CHE,4900000,0,0,0.0,0.0,0.0,0,1087,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,103,0,81,0,0,0,3,0,0,0,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie,Vardy,FWD,LEI,9600000,2,43,3.1,3.22916666666667e-07,4.47916666666667e-06,0,788739,2,23,0,0,0,2,0,4.5,16291,-4,0,43,4,0.3,0,2.7,3,0,3,0,3,8.6,162985,0,945,0,0,1045,1750,0,0,135,Man City,Bournemouth,Stoke,Everton,West Ham,3.8,1.9,2.4,4.0,4.1,2.4,3.2,2.1,2.2,3.5,3.1,4.2,4.4,2.4,2.8,3.3,4.2,2.0,2.7,3.7,2.3,3.6,2.9,3.9
Guillermo,Varela,DEF,MUN,4500000,0,0,0.0,0.0,0.0,0,356,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,91,0,36,0,0,0,6,0,0,0,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thibaud,Verlinden,MID,STK,4500000,0,0,0.0,0.0,0.0,0,55,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,97,0,0,0,0,0,21,0,0,0,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan,Vertonghen,DEF,TOT,5700000,6,48,3.4,5.96491228070175e-07,8.42105263157895e-06,0,119301,4,10,0,0,0,0,0,8.4,8546,2,0,48,-2,0.5,0,2.7,2,0,6,0,0,8.6,313094,0,335,0,0,1260,14497,0,0,296,Man Utd,Hull City,Burnley,Southampton,Watford,2.3,4.3,4.6,3.1,3.1,3.6,4.2,2.8,2.3,3.7,3.7,4.6,4.5,3.3,4.6,2.5,3.1,4.1,4.8,1.9,4.7,4.0,3.3,3.4
Sam,Vokes,FWD,BUR,6100000,1,51,3.6,5.9016393442623e-07,8.360655737704919e-06,0,112984,0,19,0,0,0,4,0,8.4,20565,1,1,51,-1,0.3,0,1.7,6,0,3,0,1,3.3,213366,0,0,0,0,1089,14601,-1,0,152,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,4.8,3.4,2.4,4.2,5.2,3.5,4.7,2.9,5.4,2.8,4.1,3.9,3.7,2.8,3.0,4.7,4.2,2.9,2.4,4.3,3.3,4.3,2.3,5.1
Michel,Vorm,GLK,TOT,4900000,0,9,0.214285714285714,4.3731778425656006e-08,1.8367346938775502e-06,0,19760,0,1,0,6,0,0,0,1.8,197,-1,0,9,1,0.0,0,0.0,0,0,1,0,0,0.3,17729,0,3,0,0,236,34,0,0,51,Man Utd,Hull City,Burnley,Southampton,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matej,Vydra,FWD,WAT,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,24421,0,0,0,0,0,0,0,0.2,305,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.4,3998,0,0,0,0,3,21,0,0,3,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo,Walcott,MID,ARS,8000000,3,74,5.7,7.125e-07,9.25e-06,0,728769,0,12,0,0,0,6,0,9.3,102077,5,0,74,-5,0.6,1,4.7,6,0,5,0,3,15.9,1265667,0,316,0,2,1091,44759,0,0,236,Stoke,Everton,Man City,West Brom,Crystal Palace,6.0,6.0,6.0,6.1,6.0,5.9,7.1,7.9,6.9,5.3,6.5,6.2,4.1,8.3,6.5,5.1,6.1,6.5,7.4,8.0,5.2,6.8,6.8,7.2
Kyle,Walker,DEF,TOT,6100000,7,61,4.4,7.213114754098359e-07,1e-05,0,409218,3,9,0,0,0,0,0,10.0,16057,6,0,61,-6,0.4,0,2.7,9,0,6,0,2,36.9,1028833,0,461,0,1,1184,34837,0,0,296,Man Utd,Hull City,Burnley,Southampton,Watford,3.6,6.0,6.5,4.6,4.5,5.2,6.0,4.2,3.5,5.4,4.8,6.2,6.3,4.8,6.5,3.8,4.6,5.8,6.6,2.9,6.1,5.1,4.8,4.9
Jonathan,Walters,MID,STK,5600000,10,32,0.7619047619047621,1.36054421768707e-07,5.71428571428571e-06,0,6723,0,11,0,0,0,1,0,5.7,214,-4,0,32,4,0.8,0,4.7,2,0,2,0,2,0.1,2282,0,312,0,0,576,1115,0,0,88,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Victor,Wanyama,MID,TOT,4800000,3,37,2.6,5.41666666666667e-07,7.70833333333333e-06,0,198169,3,10,0,0,0,1,0,7.7,6760,-2,0,37,2,0.5,0,2.3,3,0,5,0,0,3.3,221217,0,268,0,1,1220,3063,0,0,223,Man Utd,Hull City,Burnley,Southampton,Watford,1.8,2.3,3.1,1.4,1.8,1.8,2.2,1.3,2.1,2.4,1.3,2.1,2.7,1.5,2.5,1.5,1.8,2.6,2.7,1.8,1.4,1.4,2.5,1.7
Joel,Ward,DEF,CRY,4900000,6,29,2.1,4.28571428571429e-07,5.91836734693878e-06,0,30819,1,26,0,0,0,0,0,5.9,680,-1,0,29,1,0.5,0,2.3,3,0,1,0,1,0.8,16572,0,333,0,0,1257,935,0,0,203,Hull City,Man Utd,Chelsea,Watford,Arsenal,1.8,1.4,1.5,1.7,2.8,1.7,2.3,2.1,1.6,1.7,2.2,1.6,1.8,1.9,1.8,1.3,1.7,2.6,1.6,2.2,2.2,1.5,1.9,1.2
Stephen,Ward,DEF,BUR,4400000,1,25,1.9,4.31818181818182e-07,5.68181818181818e-06,0,11113,1,21,0,0,0,0,0,5.7,499,-1,0,25,1,0.2,0,0.7,0,0,2,0,0,0.4,19353,0,0,0,0,1115,1529,0,0,182,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,2.3,1.6,1.0,1.7,1.7,1.0,2.2,2.0,1.7,1.0,1.6,1.2,1.0,1.4,1.0,1.9,2.2,1.0,1.0,1.4,1.1,1.9,1.0,2.5
James,Ward-Prowse,MID,SOU,5000000,2,21,0.5,1e-07,4.2000000000000004e-06,0,9834,0,5,0,0,0,1,0,4.2,160,-5,0,21,5,0.3,0,1.7,0,0,1,0,1,0.2,1989,0,266,0,0,298,141,0,0,88,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marcin,Wasilewski,DEF,LEI,4000000,0,0,0.0,0.0,0.0,0,26354,0,0,0,0,0,0,0,0.0,967,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.1,18627,0,35,0,0,0,330,0,0,0,Man City,Bournemouth,Stoke,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duncan,Watmore,MID,SUN,4900000,6,43,3.1,6.3265306122449e-07,8.77551020408163e-06,0,11127,1,20,0,0,0,0,0,8.8,2963,-1,0,43,1,1.0,0,4.7,1,0,2,0,5,0.2,12687,0,185,0,0,1025,773,0,0,125,Swansea,Chelsea,Watford,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,2.3,2.8,2.1,2.8,2.1,3.3,1.8,2.3,2.6,3.9,2.4,2.4,3.3,2.9,1.6,3.5,2.3,3.1,1.6
Ben,Watson,MID,WAT,4200000,0,0,0.0,0.0,0.0,0,53662,0,1,0,0,0,0,0,0.0,1816,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.8,12734,0,351,0,0,44,3115,0,1,2,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Weir,MID,HUL,4400000,0,0,0.0,0.0,0.0,0,309,0,0,0,0,0,0,0,0.0,28,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,366,0,0,0,0,0,22,0,0,0,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny,Welbeck,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,2888,0,0,0,0,0,0,0,0.0,77,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1089,0,164,0,0,0,78,0,0,0,Stoke,Everton,Man City,West Brom,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn,Whelan,MID,STK,4400000,1,22,1.8,4.09090909090909e-07,5e-06,0,31226,2,17,0,0,0,0,0,5.0,1171,-1,0,22,1,0.1,0,0.3,1,0,2,0,0,0.7,19659,1,432,0,0,950,211,0,0,150,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.9,1.2,1.7,0.9,0.9,1.2,1.4,1.2,1.3,1.0,1.0,0.9,1.2,0.9,0.9,1.2,1.0,0.9,1.1,1.2,1.0,0.9,0.9,0.9
Connor,Wickham,FWD,CRY,5600000,0,18,2.3,4.10714285714286e-07,3.21428571428571e-06,0,47906,1,6,0,0,0,2,0,3.2,1574,-4,0,18,4,0.3,0,1.7,0,0,0,0,0,0.4,13994,0,225,0,0,412,109,0,0,59,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0,2.4,2.2,2.3,1.5,2.5,1.9,1.8,1.8,2.1,2.0,1.5,1.6,1.7,2.6,1.8,2.7,2.3,2.7,1.8
Georginio,Wijnaldum,MID,LIV,7500000,2,35,0.833333333333333,1.11111111111111e-07,4.6666666666666705e-06,0,115903,1,16,0,0,0,1,0,4.7,1764,-5,0,35,5,0.4,0,2.7,0,0,2,0,2,1.4,17431,0,630,0,0,930,633,0,0,192,West Ham,Middlesbrough,Everton,Stoke,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Ashley,Williams,DEF,EVE,5000000,2,33,2.5,5e-07,6.6e-06,0,191656,2,14,0,0,0,0,0,6.6,10854,0,0,33,0,0.3,0,1.7,1,0,3,0,0,7.6,187309,0,487,0,0,1090,1704,0,0,220,Watford,Arsenal,Liverpool,Leicester,Hull City,1.7,3.5,3.8,1.2,1.9,3.2,2.2,1.9,2.4,3.3,1.7,2.5,1.5,2.8,2.9,2.3,1.3,2.5,3.1,2.5,2.4,1.8,2.7,3.0
Jonathan,Williams,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,997,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,113,0,1,0,0,0,10,0,0,0,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Willian,MID,CHE,7100000,6,36,0.857142857142857,1.20724346076459e-07,5.07042253521127e-06,0,364424,2,8,0,0,0,3,0,5.1,1836,-4,0,36,4,0.3,0,2.0,5,0,2,0,0,3.4,120957,0,512,0,2,552,6767,0,0,165,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6
Jack,Wilshere,MID,BOU,5900000,1,21,1.8,3.05084745762712e-07,3.55932203389831e-06,0,53333,3,14,0,0,0,0,0,3.6,1378,-1,0,21,1,0.2,0,1.3,0,0,3,0,0,0.7,64742,0,18,0,0,810,1933,0,0,88,Burnley,Leicester,Southampton,Chelsea,Swansea,0.9,2.0,1.5,0.9,0.9,0.9,0.9,1.5,1.2,0.9,1.0,0.9,0.9,1.3,1.4,0.9,0.9,1.0,0.9,1.4,1.0,1.2,1.9,0.9
James,Wilson,FWD,MUN,5000000,0,0,0.0,0.0,0.0,0,2995,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,437,0,1,0,0,0,32,0,0,0,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kane,Wilson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,8074,0,0,0,0,0,0,0,0.0,548,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,19143,0,0,0,0,0,556,0,0,0,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Wimmer,DEF,TOT,4600000,0,0,0.0,0.0,0.0,0,5600,1,3,0,0,0,0,0,0.0,294,-4,0,0,4,0.1,0,0.3,0,0,0,0,0,0.1,1847,1,131,0,0,180,97,0,0,12,Man Utd,Hull City,Burnley,Southampton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Winks,MID,TOT,4500000,1,13,0.30952380952381,6.87830687830688e-08,2.8888888888888903e-06,0,1570,0,2,0,0,0,1,0,2.9,654,0,0,13,0,0.7,0,3.0,0,0,0,0,0,0.1,4085,0,0,0,0,136,362,0,0,48,Man Utd,Hull City,Burnley,Southampton,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Philipp,Wollscheid,DEF,STK,4500000,0,1,0.5,1.11111111111111e-07,2.22222222222222e-07,0,42438,1,5,0,0,0,0,0,0.2,193,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.2,744,0,330,0,0,180,4,0,0,23,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Woodburn,MID,LIV,4500000,0,1,0.0238095238095238,5.291005291005289e-09,2.22222222222222e-07,0,121,0,0,0,0,0,0,0,0.2,102,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.0,411,0,0,0,0,1,91,0,0,3,West Ham,Middlesbrough,Everton,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Wynter,DEF,CRY,4000000,0,0,0.0,0.0,0.0,0,3335,0,0,0,0,0,0,0,0.0,279,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,7595,0,0,0,0,0,202,0,0,0,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granit,Xhaka,MID,ARS,5200000,2,22,0.523809523809524,1.00732600732601e-07,4.23076923076923e-06,0,221511,2,7,0,0,0,1,0,4.2,2919,-3,0,22,3,0.3,0,1.7,2,0,2,0,0,2.8,65713,0,0,0,0,689,1332,0,1,142,Stoke,Everton,Man City,West Brom,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Claudio,Yacob,MID,WBA,4400000,2,23,1.8,4.09090909090909e-07,5.22727272727273e-06,0,7646,5,13,0,0,0,0,0,5.2,290,-1,0,23,1,0.5,0,2.3,0,0,3,0,0,0.2,4932,0,286,0,0,1103,293,0,0,141,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.9,1.2,1.3,0.9,0.9,1.2,0.9,1.8,1.2,1.0,0.9,1.4,1.0,0.9,0.9,1.1,1.1,1.3,0.9,0.9,1.8,0.9,0.9,1.1
,Yaya Toure,MID,MCI,7600000,1,18,0.42857142857142894,5.6390977443608996e-08,2.36842105263158e-06,0,83561,0,3,0,0,0,2,0,2.3,19317,-4,1,18,4,0.8,0,6.0,3,0,0,0,0,1.6,72337,0,525,0,1,195,4967,-1,0,66,Leicester,Watford,Arsenal,Hull City,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
DeAndre,Yedlin,DEF,TOT,4400000,0,0,0.0,0.0,0.0,0,13583,0,0,0,0,0,0,0,0.0,81,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,378,0,227,0,0,0,4,0,0,0,Man Utd,Hull City,Burnley,Southampton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
