FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Jeremain,Lens,MID,SUN,5900000,0,2,1.0,1.6949152542372902e-07,3.3898305084745803e-07,0,2545,0,1,0,0,0,0,0,0.3,3,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.0,235,0,180,0,0,69,3,0,0,12,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joleon,Lescott,DEF,SUN,3900000,0,1,0.0119047619047619,3.05250305250305e-09,2.56410256410256e-07,0,3421,0,0,0,0,0,0,0,0.3,523,-1,1,1,1,0.0,0,0.0,0,0,0,0,0,0.2,13026,0,0,0,0,34,2599,-1,0,5,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Lewis,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,340,0,0,0,0,0,0,0,0.0,19,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,859,0,0,0,0,0,19,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse,Lingard,MID,MUN,5600000,0,30,0.3571428571428571,6.37755102040816e-08,5.35714285714286e-06,0,49899,1,7,0,0,0,0,0,5.4,231,-4,0,30,4,0.2,0,1.0,0,0,4,0,2,0.4,20694,0,318,0,0,674,347,0,0,123,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jake,Livermore,MID,WBA,4800000,2,58,2.1,4.375e-07,1.2083333333333301e-05,0,9043,3,49,0,0,0,1,0,12.1,200,-2,0,58,2,0.4,0,2.0,2,0,3,0,1,0.1,8002,0,0,0,0,2138,99,0,1,361,Arsenal,Man Utd,Watford,Southampton,Liverpool,1.2,1.2,1.4,1.6,1.2,0.0,2.3,1.1,1.3,1.2
Fernando,Llorente,FWD,SWA,6500000,1,105,4.2,6.46153846153846e-07,1.61538461538462e-05,0,568204,2,46,0,0,0,11,0,16.2,114317,0,0,105,0,1.1,0,7.0,14,0,3,0,2,13.3,1013511,0,0,0,4,1823,32524,0,0,373,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,4.6,5.1,5.4,4.8,4.4,5.2,4.2,4.9,5.0,5.3
Hugo,Lloris,GLK,TOT,5500000,0,96,4.0,7.27272727272727e-07,1.74545454545455e-05,0,320948,0,19,0,54,0,0,0,17.5,2727,0,0,96,0,0.8,0,4.5,3,0,10,0,0,7.3,268260,0,419,0,0,2104,5981,0,0,453,Southampton,Burnley,Swansea,Watford,Bournemouth,5.8,2.5,3.5,5.0,6.0,0.0,5.9,4.4,4.3,3.5
Ruben,Loftus-Cheek,MID,CHE,5000000,0,2,0.0238095238095238,4.76190476190476e-09,4e-07,0,4007,0,0,0,0,0,0,0,0.4,10,-5,0,2,5,0.0,0,0.0,0,0,0,0,0,0.1,425,0,68,0,0,16,2,0,0,7,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,33740,0,0,0,0,0,0,0,0.0,64,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,5478,0,0,0,0,0,38,0,0,0,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Long,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,5815,0,0,0,0,0,0,0,0.0,87,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7593,0,0,0,0,0,22,0,0,0,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane,Long,FWD,SOU,6100000,0,43,2.0,3.2786885245901605e-07,7.0491803278688505e-06,0,482747,2,16,0,0,0,3,0,7.0,1492,-4,0,43,4,0.2,0,1.0,2,0,1,0,1,3.0,96355,0,435,0,0,803,491,0,0,145,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,1.0,2.0,1.6,1.2,1.7,0.0,2.4,1.4,1.2,1.8
Ademola,Lookman,MID,EVE,5400000,0,14,0.166666666666667,3.08641975308642e-08,2.59259259259259e-06,0,5532,0,2,0,0,0,1,0,2.6,1306,-1,0,14,1,0.1,0,0.3,0,0,1,0,0,0.1,9189,0,0,0,0,243,37,0,0,33,Hull City,Liverpool,Man Utd,Leicester,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Donald,Love,DEF,SUN,4000000,0,19,0.226190476190476,5.6547619047619007e-08,4.75e-06,0,189819,1,10,0,0,0,0,0,4.8,4223,0,0,19,0,0.0,0,0.0,1,0,1,0,1,4.1,317106,0,3,0,0,521,440,0,0,119,Burnley,Watford,Leicester,Man Utd,West Ham,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
Dejan,Lovren,DEF,LIV,4800000,0,69,3.5,7.29166666666667e-07,1.4375e-05,0,416429,5,25,0,0,0,2,0,14.4,8980,-2,0,69,2,0.0,0,0.0,4,0,6,0,1,4.1,441153,0,248,0,0,1755,1017,0,0,397,Man City,Everton,Bournemouth,Stoke,West Brom,3.2,4.2,4.9,3.4,3.5,4.5,2.7,4.7,4.2,4.3
Matthew,Lowton,DEF,BUR,4500000,5,61,2.3,5.11111111111111e-07,1.35555555555556e-05,0,33339,8,40,0,0,0,0,0,13.6,484,0,0,61,0,0.6,0,2.7,5,0,5,0,2,0.6,41323,0,0,0,0,2340,2010,0,0,440,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,1.2,2.7,2.8,1.3,1.2,1.9,1.8,2.9,1.6,3.1
Leiva,Lucas,MID,LIV,4400000,1,21,0.25,5.68181818181818e-08,4.77272727272727e-06,0,10887,1,12,0,0,0,0,0,4.8,124,-1,0,21,1,0.3,0,1.3,0,0,1,0,0,0.2,10429,0,253,0,0,576,69,0,0,112,Man City,Everton,Bournemouth,Stoke,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,5589,0,0,0,0,0,0,0,0.0,48,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,6018,0,0,0,0,0,50,0,0,0,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu,Lukaku,FWD,EVE,10400000,12,166,6.1,5.865384615384611e-07,1.5961538461538502e-05,0,1704892,3,28,0,0,0,19,0,16.3,10132,14,-2,166,-14,0.8,0,8.0,25,0,10,0,5,45.6,3246313,0,754,0,4,2366,184706,2,0,630,Hull City,Liverpool,Man Utd,Leicester,Burnley,9.1,6.8,6.6,9.1,9.1,7.2,7.8,7.2,9.1,6.7
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,4118,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,372,0,3,0,0,0,2,0,0,0,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,862,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,714,0,0,0,0,0,1,0,0,0,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,HUL,4400000,2,40,1.9,4.31818181818182e-07,9.09090909090909e-06,0,6558,4,39,0,0,0,0,0,9.1,1366,-1,0,40,1,0.5,0,2.3,2,0,2,0,3,0.6,30657,0,0,0,0,1638,1046,0,0,332,Everton,West Ham,Middlesbrough,Man City,Stoke,1.0,2.2,1.8,1.2,1.3,1.6,1.3,1.6,1.6,1.9
Riyad,Mahrez,MID,LEI,8900000,0,83,3.3,3.7078651685393295e-07,9.32584269662921e-06,0,871620,3,34,0,0,0,4,0,9.3,858,-6,0,83,6,0.7,1,6.0,7,0,5,0,3,8.1,134897,0,994,0,0,1939,7028,0,0,303,West Ham,Stoke,Sunderland,Everton,Crystal Palace,1.7,3.7,4.4,1.9,2.4,0.0,1.9,4.3,1.8,3.5
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.0119047619047619,2.64550264550265e-09,2.22222222222222e-07,0,123,0,0,0,0,0,0,0,0.2,7,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,131,0,0,0,0,2,5,0,0,5,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Maja,FWD,SUN,4500000,0,0,0.0,0.0,0.0,0,1216,0,0,0,0,0,0,0,0.0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2092,0,0,0,0,0,117,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun,Maloney,MID,HUL,4300000,0,18,0.214285714285714,4.9833887043189404e-08,4.18604651162791e-06,0,88897,0,5,0,0,0,1,0,4.2,367,-2,0,18,2,0.2,0,1.0,2,0,1,0,1,0.6,90050,0,0,0,1,217,64,0,0,64,Everton,West Ham,Middlesbrough,Man City,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Steve,Mandanda,GLK,CRY,4200000,0,19,0.226190476190476,5.3854875283446696e-08,4.52380952380952e-06,0,138289,0,17,0,24,0,0,0,4.5,467,-3,0,19,3,0.0,0,0.0,0,0,0,0,0,2.0,43261,0,0,0,0,810,35,0,0,120,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sadio,Mane,MID,LIV,9700000,2,149,6.0,6.18556701030928e-07,1.5360824742268e-05,0,1427969,3,24,0,0,0,12,0,15.4,88419,7,0,149,-7,0.6,0,5.7,14,0,8,0,7,23.7,1814308,0,635,0,4,2096,24844,0,0,469,Man City,Everton,Bournemouth,Stoke,West Brom,5.3,8.1,7.8,5.7,5.4,7.4,6.9,7.8,4.9,8.5
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,20786,0,0,0,0,0,0,0,0.0,25,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1056,0,235,0,0,0,11,0,0,0,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,8145,0,0,0,0,0,0,0,0.0,78,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,10695,0,0,0,0,0,46,0,0,0,Man City,Everton,Bournemouth,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vito,Mannone,GLK,SUN,4200000,0,34,0.404761904761905,9.63718820861678e-08,8.09523809523809e-06,0,47683,0,19,0,41,0,0,0,7.9,1168,-3,1,34,3,0.0,0,0.0,6,0,2,0,0,0.7,32020,0,210,0,1,810,65,-1,0,187,Burnley,Watford,Leicester,Man Utd,West Ham,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2
Javier,Manquillo,DEF,SUN,4300000,0,19,0.226190476190476,5.2602436323366604e-08,4.41860465116279e-06,0,2405,2,13,0,0,0,0,0,4.4,11,-2,0,19,2,0.1,0,0.5,0,0,1,0,0,0.0,2554,0,0,0,0,759,17,0,0,91,Burnley,Watford,Leicester,Man Utd,West Ham,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
,Marc Wilson,DEF,WBA,3900000,0,0,0.0,0.0,0.0,0,84287,0,0,0,0,0,0,0,0.0,1340,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.3,105066,0,14,0,0,0,1677,0,0,0,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian,Mariappa,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,16755,0,0,0,0,0,0,0,0.0,127,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,22581,0,0,0,0,0,46,0,0,0,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lazar,Markovic,MID,HUL,5300000,2,8,0.0952380952380952,1.7969451931716104e-08,1.50943396226415e-06,0,8714,2,4,0,0,0,0,0,1.5,2013,-2,1,8,2,0.2,0,1.3,0,0,2,0,0,0.2,11855,0,0,0,0,331,142,-1,0,33,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean,Marney,MID,BUR,4400000,0,51,2.4,5.454545454545451e-07,1.1590909090909101e-05,0,65920,7,28,0,0,0,1,0,11.6,581,-1,0,51,1,0.0,0,0.0,1,0,5,0,2,0.4,68616,0,0,0,0,1764,26,0,0,239,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0.0,0.0,0.0,0.0,0.0,2.1,1.3,2.3,1.2,1.7
David,Marshall,GLK,HUL,4500000,0,31,2.1,4.66666666666667e-07,6.88888888888889e-06,0,6103,0,37,0,56,0,0,0,6.9,111,0,0,31,0,0.0,0,0.0,0,0,0,0,0,0.1,7534,1,0,0,0,1350,22,0,0,239,Everton,West Ham,Middlesbrough,Man City,Stoke,1.1,2.6,2.1,1.4,1.5,1.9,1.5,1.9,1.8,2.2
Anthony,Martial,MID,MUN,9200000,0,62,0.7380952380952379,8.02277432712215e-08,6.739130434782611e-06,0,298777,0,8,0,0,0,3,0,6.7,1189,-3,0,62,3,0.2,0,2.0,6,0,5,0,4,2.4,106575,0,593,0,2,877,590,0,0,201,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Cuco,Martina,DEF,SOU,4300000,0,31,0.36904761904761896,8.58250276854928e-08,7.209302325581401e-06,0,52230,0,6,0,0,0,0,0,7.2,492,-2,0,31,2,0.0,0,0.0,5,0,3,0,0,0.4,61539,0,203,0,0,592,84,0,0,140,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2
Bruno,Martins Indi,DEF,STK,4900000,0,87,3.5,7.142857142857141e-07,1.77551020408163e-05,0,27438,1,34,0,0,0,1,0,17.8,865,-1,0,87,1,0.8,0,4.0,8,0,9,0,0,0.7,51398,0,0,0,1,2246,1692,0,0,470,Chelsea,Leicester,Burnley,Liverpool,Hull City,4.2,2.3,2.3,5.2,4.6,3.2,5.0,3.7,4.8,3.5
Brandon,Mason,DEF,WAT,4000000,0,1,0.0119047619047619,2.9761904761904804e-09,2.5e-07,0,1557,0,0,0,0,0,0,0,0.3,51,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,3382,0,0,0,0,23,43,0,0,3,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4600000,0,26,0.30952380952381,6.728778467908901e-08,5.65217391304348e-06,0,5010,4,27,0,0,0,1,0,5.7,12,-4,0,26,4,0.0,0,0.0,0,0,0,0,0,0.0,3729,0,147,0,0,927,0,0,0,126,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
Arthur,Masuaku,DEF,WHU,4700000,0,11,0.130952380952381,2.78622087132725e-08,2.34042553191489e-06,0,24548,1,18,0,0,0,0,0,2.3,28,-3,0,11,3,0.0,0,0.0,1,0,1,0,1,0.1,17792,0,0,0,0,526,5,0,0,131,Leicester,Hull City,Arsenal,Swansea,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7200000,0,87,4.1,5.69444444444444e-07,1.2083333333333301e-05,0,306844,3,12,0,0,0,6,0,12.1,4679,-3,0,87,3,0.3,0,2.0,12,0,8,0,2,3.2,337862,1,586,0,1,1317,12216,0,0,384,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,4.2,4.2,4.4,4.9,3.5,3.9,4.3,3.0,2.7,3.9
Nemanja,Matic,MID,CHE,4800000,0,78,3.0,6.25e-07,1.625e-05,0,263208,4,16,0,0,0,0,0,15.9,4838,-2,1,78,2,0.2,0,1.0,1,0,12,0,7,3.2,268482,0,373,0,0,1995,1230,-1,0,404,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,2.0,2.6,2.2,1.9,2.3,0.0,1.9,3.2,1.9,3.7
Joel,Matip,DEF,LIV,5300000,2,54,2.8,5.283018867924531e-07,1.0188679245283e-05,0,136556,2,19,0,0,0,1,0,10.2,2916,-2,0,54,2,0.3,0,1.7,1,0,4,0,0,2.1,126804,0,0,0,0,1621,705,0,0,342,Man City,Everton,Bournemouth,Stoke,West Brom,2.3,3.0,3.6,2.4,2.5,3.3,1.8,3.5,3.1,3.1
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1411,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,392,0,4,0,0,0,6,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4600000,8,62,3.6,7.826086956521741e-07,1.34782608695652e-05,0,12004,0,36,0,0,0,4,0,13.5,3301,1,0,62,-1,0.7,0,3.3,8,0,3,0,0,2.3,110065,1,0,0,3,1530,16125,0,0,362,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,4.1,4.3,4.5,4.6,3.1,4.7,3.0,4.1,3.1,4.8
Dieumerci,Mbokani,FWD,HUL,5400000,0,25,0.297619047619048,5.5114638447971795e-08,4.62962962962963e-06,0,7877,0,15,0,0,0,0,0,4.6,44,-1,0,25,1,0.1,0,0.7,0,0,3,0,2,0.0,8112,0,0,0,0,745,12,0,0,38,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McArthur,MID,CRY,4800000,0,78,3.5,7.29166666666667e-07,1.625e-05,0,183220,5,31,0,0,0,5,0,16.3,3056,-2,0,78,2,0.1,0,0.5,8,0,2,0,2,1.4,224875,0,282,0,1,1663,1196,0,0,306,Watford,Chelsea,Southampton,Arsenal,Leicester,4.1,2.3,2.8,2.5,4.2,1.9,4.4,2.7,4.3,3.3
Gareth,McAuley,DEF,WBA,5200000,1,110,3.9,7.5e-07,2.11538461538462e-05,0,566289,4,37,0,0,0,6,0,21.2,23834,7,0,110,-7,0.8,0,4.0,12,0,5,0,1,32.4,1445692,1,339,0,4,2520,12771,0,0,464,Arsenal,Man Utd,Watford,Southampton,Liverpool,5.6,3.2,3.2,5.4,5.8,0.0,4.7,2.8,4.9,3.8
Oliver,McBurnie,FWD,SWA,4500000,0,4,0.0476190476190476,1.05820105820106e-08,8.888888888888891e-07,0,5542,0,2,0,0,0,0,0,0.9,73,0,0,4,0,0.0,0,0.0,0,0,0,0,0,0.1,6589,0,0,0,0,66,59,0,0,14,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5758,0,0,0,0,0,0,0,0.0,20,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,751,0,82,0,0,0,4,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4800000,0,23,0.273809523809524,5.7043650793650805e-08,4.79166666666667e-06,0,14775,2,10,0,0,0,1,0,4.8,740,-2,0,23,2,0.1,0,0.7,0,0,0,0,1,0.2,6625,0,365,0,0,613,11,0,0,100,Hull City,Liverpool,Man Utd,Leicester,Burnley,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4800000,2,40,0.47619047619047605,9.92063492063492e-08,8.33333333333333e-06,0,13244,6,18,0,0,0,1,0,8.2,68,-2,1,40,2,0.2,0,1.0,1,0,2,0,2,0.1,9575,0,336,0,0,1000,23,-1,0,176,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,3160,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3188,0,0,0,0,0,18,0,0,0,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,1017,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,407,0,0,0,0,0,2,0,0,0,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8670,0,0,0,0,0,0,0,0.0,47,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4308,0,27,0,0,0,0,0,0,0,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.14285714285714302,3.40136054421769e-08,2.8571428571428602e-06,0,15324,0,9,0,0,0,0,0,2.9,44,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4912,1,28,0,0,353,12,0,0,58,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4200000,0,19,0.226190476190476,5.3854875283446696e-08,4.52380952380952e-06,0,5769,0,8,0,0,0,0,0,4.5,294,-3,0,19,3,0.0,0,0.0,0,0,1,0,1,0.1,8959,0,0,0,0,495,424,0,0,112,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4700000,0,72,2.6,5.53191489361702e-07,1.53191489361702e-05,0,89238,5,42,0,0,0,1,0,15.3,4889,2,0,72,-2,0.1,0,0.7,2,0,6,0,2,3.6,211652,1,0,0,0,2520,2710,0,0,468,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,1.3,3.2,3.4,1.6,1.3,2.3,2.2,3.4,2.0,3.6
Nampalys,Mendy,MID,LEI,4400000,0,6,0.0714285714285714,1.62337662337662e-08,1.36363636363636e-06,0,30941,1,5,0,0,0,0,0,1.4,106,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.3,3623,0,0,0,0,269,8,0,0,26,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5404,0,0,0,0,0,0,0,0.0,35,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1603,0,265,0,0,0,67,0,0,0,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,1,33,1.6,3.63636363636364e-07,7.499999999999999e-06,0,17961,2,23,0,0,0,1,0,7.5,159,-1,0,33,1,0.2,0,0.7,0,0,2,0,0,0.2,15568,0,0,0,0,962,37,0,0,179,Everton,West Ham,Middlesbrough,Man City,Stoke,0.8,0.8,1.3,0.8,0.8,1.5,0.8,1.5,0.8,1.0
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3869,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,453,0,18,0,0,0,1,0,0,0,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,2,66,3.7,7.872340425531909e-07,1.40425531914894e-05,0,139352,0,23,0,33,0,0,0,14.0,5303,-3,0,66,3,0.4,0,2.0,5,0,4,0,0,2.9,142797,0,340,2,1,1620,755,0,0,307,Man City,Everton,Bournemouth,Stoke,West Brom,3.5,4.5,5.3,3.7,3.8,4.8,2.9,5.1,4.4,4.7
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,317,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,325,0,0,0,0,0,1,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5257,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1943,0,209,0,0,0,3,0,0,0,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,0,8,0.0952380952380952,1.9047619047619002e-08,1.6e-06,0,219,0,1,0,0,0,0,0,1.6,28,0,0,8,0,0.6,0,3.0,0,0,2,0,0,0.0,662,0,0,0,0,270,60,0,0,38,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Milner,MID,LIV,6400000,2,109,4.2,6.5625e-07,1.703125e-05,0,520305,5,28,0,0,0,6,0,16.8,16085,-1,1,109,1,0.3,0,2.0,14,0,7,0,4,5.1,643395,0,508,0,3,2268,3122,-1,0,526,Man City,Everton,Bournemouth,Stoke,West Brom,3.0,5.0,4.8,3.3,3.1,4.4,4.2,4.7,2.7,5.3
