FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Vincent,Kompany,DEF,MCI,5900000,0,3,0.0384615384615385,6.51890482398957e-09,5.084745762711859e-07,0,19832,1,1,0,0,0,0,0,0.5,211,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.4,6860,0,173,0,0,114,115,0,0,13,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arouna,Kone,FWD,EVE,5100000,0,3,0.0384615384615385,7.541478129713421e-09,5.882352941176471e-07,0,68830,0,0,0,0,0,0,0,0.6,199,-4,0,3,4,0.0,0,0.0,0,0,0,0,0,0.7,15140,0,289,0,0,46,108,0,0,9,Tottenham,West Brom,Hull City,Liverpool,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine,Kone,DEF,SUN,4400000,1,54,2.6,5.90909090909091e-07,1.2272727272727302e-05,0,95637,3,33,0,0,0,1,0,12.3,4959,-1,0,54,1,1.1,0,4.7,5,0,4,0,0,1.9,80229,0,176,0,2,1823,2761,0,0,336,Man City,Burnley,Watford,Leicester,Man Utd,2.5,0.0,3.0,1.7,1.4,2.0,3.4,2.6,3.2,2.1,2.7,1.9
Dimitrios,Konstantopoulos,GLK,MID,4200000,0,0,0.0,0.0,0.0,0,6502,0,0,0,0,0,0,0,0.0,45,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1014,0,0,0,0,0,9,0,0,0,Stoke,Man Utd,Swansea,Hull City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurent,Koscielny,DEF,ARS,6200000,0,105,4.4,7.09677419354839e-07,1.69354838709677e-05,0,631578,3,24,0,0,0,2,0,16.9,36994,2,1,105,-2,0.7,0,4.5,19,0,8,0,1,14.4,877561,0,493,0,3,2133,1913,-1,0,580,Liverpool,West Brom,Man City,West Ham,Crystal Palace,5.3,0.0,5.1,5.2,6.1,5.7,4.7,5.3,4.1,4.4,5.2,5.5
Cheikhou,Kouyate,MID,WHU,5000000,1,48,2.3,4.6e-07,9.6e-06,0,91969,2,32,0,0,0,0,0,9.6,150,-5,0,48,5,0.3,0,1.7,0,0,5,0,1,0.7,21931,0,498,0,0,1848,122,0,0,269,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,1.4,1.3,2.5,1.9,1.2,1.8,2.0,1.9,1.4,1.8,1.3,1.4
Dusan,Kuciak,GLK,HUL,4000000,0,0,0.0,0.0,0.0,0,5910,0,0,0,0,0,0,0,0.0,167,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,7842,0,0,0,0,0,17,0,0,0,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,1079,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,888,0,0,0,0,0,8,0,0,0,West Brom,Watford,Chelsea,Southampton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,22839,0,0,0,0,0,0,0,0.0,107,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,3122,0,0,0,0,0,6,0,0,0,Swansea,Liverpool,Sunderland,Tottenham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam,Lallana,MID,LIV,7100000,2,118,1.5128205128205099,2.1307331166486102e-07,1.66197183098592e-05,0,1492129,2,29,0,0,0,7,0,16.6,61586,1,0,118,-1,0.3,0,2.3,13,0,6,0,7,14.6,1804436,0,416,0,3,1794,15939,0,0,457,Arsenal,Burnley,Man City,Everton,Bournemouth,0.8,1.5,0.8,1.1,1.0,0.8,0.8,0.9,0.8,1.0,0.8,1.1
Rickie,Lambert,FWD,WBA,5400000,0,1,1.0,1.85185185185185e-07,1.85185185185185e-07,0,8188,0,0,0,0,0,0,0,0.2,17,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,1375,0,72,0,0,13,10,0,0,3,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik,Lamela,MID,TOT,6600000,0,28,0.35897435897435903,5.439005439005441e-08,4.24242424242424e-06,0,534917,1,2,0,0,0,1,0,4.2,581,-4,0,28,4,0.0,1,0.0,4,0,4,0,1,3.4,302766,0,519,0,0,595,58,0,0,93,Everton,Southampton,Burnley,Swansea,Watford,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Manuel,Lanzini,MID,WHU,6300000,2,86,1.1025641025641,1.7501017501017499e-07,1.36507936507937e-05,0,51542,5,33,0,0,0,5,0,13.7,8052,-2,0,86,2,0.8,0,5.3,12,0,5,0,3,1.2,93077,0,381,0,2,1628,7289,0,0,383,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Sebastian,Larsson,MID,SUN,4700000,2,23,0.294871794871795,6.273867975995639e-08,4.8936170212766e-06,0,1843,3,20,0,0,0,0,0,4.9,97,-3,0,23,3,0.4,0,1.7,0,0,2,0,1,0.0,1713,0,58,0,0,905,34,0,0,114,Man City,Burnley,Watford,Leicester,Man Utd,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Grant,Leadbitter,MID,MID,4400000,0,15,0.19230769230769199,4.3706293706293703e-08,3.40909090909091e-06,0,1424,0,2,0,0,0,1,0,3.3,47,-6,1,15,6,0.0,0,0.0,0,0,2,0,0,0.0,1495,0,0,0,0,234,16,-1,0,51,Stoke,Man Utd,Swansea,Hull City,Burnley,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Michael,Ledger,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,224,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,465,0,0,0,0,0,17,0,0,0,Man City,Burnley,Watford,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Ledley,MID,CRY,4400000,0,40,0.512820512820513,1.1655011655011699e-07,9.09090909090909e-06,0,37323,1,26,0,0,0,1,0,9.1,447,-1,0,40,1,0.2,0,0.7,1,0,2,0,1,0.5,27055,0,121,0,0,1160,116,0,0,201,West Brom,Watford,Chelsea,Southampton,Arsenal,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
,Lee Chung-yong,MID,CRY,4200000,0,23,0.294871794871795,7.020757020757019e-08,5.47619047619048e-06,0,16827,0,10,0,0,0,0,0,5.5,366,-3,0,23,3,0.0,0,0.0,0,0,2,0,1,0.3,16958,0,56,0,0,437,1530,0,0,100,West Brom,Watford,Chelsea,Southampton,Arsenal,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jonathan,Leko,MID,WBA,4200000,0,9,0.115384615384615,2.74725274725275e-08,2.1428571428571398e-06,0,44248,0,2,0,0,0,0,0,2.1,768,-3,0,9,3,0.0,0,0.0,0,0,0,0,1,0.6,49804,0,28,0,0,95,640,0,0,33,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Brian,Lenihan,DEF,HUL,3900000,0,0,0.0,0.0,0.0,0,76644,0,0,0,0,0,0,0,0.0,1417,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.4,72053,0,0,0,0,0,437,0,0,0,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Lennon,MID,EVE,5500000,0,22,0.282051282051282,5.12820512820513e-08,4e-06,0,14251,0,5,0,0,0,0,0,4.0,94,-5,0,22,5,0.1,0,0.3,0,0,2,0,1,0.2,3879,0,278,0,0,509,33,0,0,104,Tottenham,West Brom,Hull City,Liverpool,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jeremain,Lens,MID,SUN,5900000,0,2,1.0,1.6949152542372902e-07,3.3898305084745803e-07,0,2539,0,1,0,0,0,0,0,0.3,5,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.0,231,0,180,0,0,69,4,0,0,12,Man City,Burnley,Watford,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joleon,Lescott,DEF,SUN,4000000,0,1,0.0128205128205128,3.2051282051282103e-09,2.5e-07,0,2103,0,0,0,0,0,0,0,0.3,713,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.2,10224,0,0,0,0,34,541,0,0,5,Man City,Burnley,Watford,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Lewis,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,292,0,0,0,0,0,0,0,0.0,19,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,813,0,0,0,0,0,73,0,0,0,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse,Lingard,MID,MUN,5600000,0,29,0.371794871794872,6.639194139194139e-08,5.17857142857143e-06,0,49202,1,7,0,0,0,0,0,5.2,208,-4,0,29,4,0.1,0,0.5,0,0,4,0,2,0.4,20182,0,318,0,0,653,824,0,0,120,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jake,Livermore,MID,WBA,4800000,2,54,2.2,4.58333333333333e-07,1.125e-05,0,8684,3,44,0,0,0,1,0,11.3,167,-2,0,54,2,0.5,0,2.3,2,0,3,0,1,0.1,7773,0,0,0,0,1958,156,0,1,344,Crystal Palace,Everton,Arsenal,Man Utd,Watford,1.7,1.1,1.3,1.3,1.5,1.8,1.3,1.1,2.4,1.2,1.4,1.3
Fernando,Llorente,FWD,SWA,6300000,7,91,4.0,6.349206349206351e-07,1.44444444444444e-05,0,450524,2,44,0,0,0,9,0,14.7,10234,-2,-1,91,2,0.5,0,3.3,11,0,3,0,2,6.5,600021,0,0,0,3,1689,86194,1,0,323,Burnley,Hull City,Bournemouth,Middlesbrough,Tottenham,5.6,4.8,4.3,4.6,5.0,4.5,4.1,4.9,3.9,4.4,4.6,4.8
Hugo,Lloris,GLK,TOT,5500000,8,95,4.1,7.454545454545451e-07,1.72727272727273e-05,0,311543,0,17,0,52,0,0,0,17.3,5728,0,0,95,0,1.0,0,5.7,3,0,10,0,0,7.2,258035,0,419,0,0,2014,3322,0,0,434,Everton,Southampton,Burnley,Swansea,Watford,5.4,0.0,6.1,2.7,3.7,5.3,6.1,2.5,6.1,4.5,4.4,3.8
Ruben,Loftus-Cheek,MID,CHE,5000000,0,2,0.0256410256410256,5.12820512820513e-09,4e-07,0,3985,0,0,0,0,0,0,0,0.4,11,-5,0,2,5,0.0,0,0.0,0,0,0,0,0,0.1,420,0,68,0,0,16,4,0,0,7,West Ham,Stoke,Crystal Palace,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,33562,0,0,0,0,0,0,0,0.0,111,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,5383,0,0,0,0,0,76,0,0,0,Swansea,Liverpool,Sunderland,Tottenham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Long,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,5601,0,0,0,0,0,0,0,0.0,120,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7540,0,0,0,0,0,37,0,0,0,Swansea,Liverpool,Sunderland,Tottenham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane,Long,FWD,SOU,6100000,0,42,2.0,3.2786885245901605e-07,6.885245901639341e-06,0,477697,2,15,0,0,0,3,0,6.9,3309,-4,0,42,4,0.5,0,3.0,2,0,1,0,1,3.1,95317,0,435,0,0,797,2011,0,0,142,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,1.2,0.0,1.0,2.0,1.7,1.1,1.8,1.0,2.3,1.3,1.2,1.9
Ademola,Lookman,MID,EVE,5400000,1,14,0.179487179487179,3.32383665716999e-08,2.59259259259259e-06,0,3584,0,2,0,0,0,1,0,2.6,918,-1,0,14,1,0.4,0,2.0,0,0,1,0,0,0.1,8714,0,0,0,0,243,488,0,0,33,Tottenham,West Brom,Hull City,Liverpool,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Donald,Love,DEF,SUN,4000000,0,19,0.24358974358974397,6.08974358974359e-08,4.75e-06,0,177957,1,10,0,0,0,0,0,4.8,6851,0,0,19,0,0.0,0,0.0,1,0,1,0,1,4.4,316292,0,3,0,0,521,695,0,0,119,Man City,Burnley,Watford,Leicester,Man Utd,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dejan,Lovren,DEF,LIV,4800000,0,69,3.5,7.29166666666667e-07,1.4375e-05,0,401366,5,25,0,0,0,2,0,14.4,21892,-2,1,69,2,0.0,0,0.0,4,0,6,0,1,4.2,432420,0,248,0,0,1755,761,-1,0,397,Arsenal,Burnley,Man City,Everton,Bournemouth,0.0,4.6,3.1,4.2,4.9,3.4,3.4,4.5,2.7,4.8,4.1,4.2
Matthew,Lowton,DEF,BUR,4500000,2,55,2.3,5.11111111111111e-07,1.2222222222222199e-05,0,32380,8,35,0,0,0,0,0,12.2,634,0,0,55,0,0.3,0,1.3,4,0,5,0,1,0.6,38989,0,0,0,0,2160,450,0,0,403,Swansea,Liverpool,Sunderland,Tottenham,Stoke,1.3,1.7,1.2,2.8,2.8,1.2,1.2,1.9,1.7,2.9,1.5,3.1
Leiva,Lucas,MID,LIV,4400000,2,19,0.24358974358974397,5.53613053613054e-08,4.31818181818182e-06,0,10645,1,12,0,0,0,0,0,4.3,136,-1,0,19,1,0.5,0,2.3,0,0,1,0,0,0.2,10178,0,253,0,0,563,202,0,0,105,Arsenal,Burnley,Man City,Everton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,5489,0,0,0,0,0,0,0,0.0,88,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,5926,0,0,0,0,0,75,0,0,0,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu,Lukaku,FWD,EVE,10000000,6,148,5.9,5.9e-07,1.4800000000000002e-05,0,1679099,3,25,0,0,0,17,0,14.8,156024,10,-1,148,-10,1.0,0,9.7,22,0,9,0,4,33.5,2687619,0,754,0,3,2186,36704,1,0,566,Tottenham,West Brom,Hull City,Liverpool,Man Utd,5.5,8.5,8.9,6.7,6.4,8.9,8.9,7.1,7.4,7.1,8.7,6.5
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,4091,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,364,0,3,0,0,0,9,0,0,0,Man Utd,West Ham,Swansea,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,846,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,706,0,0,0,0,0,5,0,0,0,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,HUL,4400000,4,37,1.9,4.31818181818182e-07,8.40909090909091e-06,0,4612,4,35,0,0,0,0,0,8.4,1771,-1,0,37,1,0.7,0,3.3,2,0,2,0,3,0.5,24055,0,0,0,0,1458,1373,0,0,301,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.0,1.7,1.0,2.2,1.7,1.2,1.3,1.6,1.3,1.6,1.5,2.0
Riyad,Mahrez,MID,LEI,8900000,2,73,3.0,3.37078651685393e-07,8.20224719101124e-06,0,869084,3,33,0,0,0,3,0,8.2,1394,-6,0,73,6,0.2,1,2.0,4,0,5,0,3,8.0,126281,0,994,0,0,1857,1924,0,0,265,Hull City,West Ham,Stoke,Sunderland,Everton,3.9,0.0,1.5,3.1,4.0,1.7,2.1,3.0,1.6,3.8,1.5,3.0
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.0128205128205128,2.8490028490028496e-09,2.22222222222222e-07,0,114,0,0,0,0,0,0,0,0.2,6,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,122,0,0,0,0,2,7,0,0,5,Liverpool,West Brom,Man City,West Ham,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Maja,FWD,SUN,4500000,0,0,0.0,0.0,0.0,0,1077,0,0,0,0,0,0,0,0.0,91,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1889,0,0,0,0,0,148,0,0,0,Man City,Burnley,Watford,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun,Maloney,MID,HUL,4300000,3,18,0.23076923076923103,5.3667262969588494e-08,4.18604651162791e-06,0,88192,0,5,0,0,0,1,0,4.2,294,-2,0,18,2,0.2,0,1.0,2,0,1,0,1,0.6,89852,0,0,0,1,217,459,0,0,64,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Steve,Mandanda,GLK,CRY,4200000,0,19,0.24358974358974397,5.7997557997557996e-08,4.52380952380952e-06,0,137046,0,17,0,24,0,0,0,4.5,689,-3,0,19,3,0.0,0,0.0,0,0,0,0,0,2.0,43179,0,0,0,0,810,45,0,0,120,West Brom,Watford,Chelsea,Southampton,Arsenal,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sadio,Mane,MID,LIV,9400000,2,134,5.8,6.17021276595745e-07,1.42553191489362e-05,0,1334222,3,22,0,0,0,11,0,14.3,82293,4,0,134,-4,0.7,0,6.7,11,0,8,0,6,16.4,1401453,0,635,0,3,1916,32112,0,0,427,Arsenal,Burnley,Man City,Everton,Bournemouth,6.1,8.7,4.9,7.8,7.5,5.5,5.0,7.3,6.6,7.6,4.6,8.1
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,20733,0,0,0,0,0,0,0,0.0,39,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1033,0,235,0,0,0,18,0,0,0,Sunderland,Stoke,Liverpool,Arsenal,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,7880,0,0,0,0,0,0,0,0.0,106,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,10603,0,0,0,0,0,92,0,0,0,Arsenal,Burnley,Man City,Everton,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vito,Mannone,GLK,SUN,4300000,0,34,0.43589743589743607,1.0137149672033401e-07,7.906976744186051e-06,0,44274,0,19,0,41,0,0,0,7.9,2769,-2,0,34,2,0.8,0,3.3,6,0,2,0,0,0.8,31891,0,210,0,1,810,114,0,0,187,Man City,Burnley,Watford,Leicester,Man Utd,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Javier,Manquillo,DEF,SUN,4300000,1,19,0.24358974358974397,5.6648777579010095e-08,4.41860465116279e-06,0,2362,2,13,0,0,0,0,0,4.4,30,-2,0,19,2,0.1,0,0.3,0,0,1,0,0,0.0,2520,0,0,0,0,759,20,0,0,91,Man City,Burnley,Watford,Leicester,Man Utd,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Marc Wilson,DEF,WBA,3900000,0,0,0.0,0.0,0.0,0,80633,0,0,0,0,0,0,0,0.0,1904,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.3,101628,0,14,0,0,0,2542,0,0,0,Crystal Palace,Everton,Arsenal,Man Utd,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian,Mariappa,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,16449,0,0,0,0,0,0,0,0.0,165,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,22481,0,0,0,0,0,60,0,0,0,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lazar,Markovic,MID,HUL,5400000,0,4,0.0512820512820513,9.49667616334283e-09,7.407407407407409e-07,0,6109,1,2,0,0,0,0,0,0.7,2286,-1,0,4,1,0.1,0,0.7,0,0,1,0,0,0.2,10820,0,0,0,0,180,397,0,0,21,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean,Marney,MID,BUR,4400000,0,51,2.4,5.454545454545451e-07,1.1590909090909101e-05,0,64463,7,28,0,0,0,1,0,11.6,958,-1,0,51,1,0.0,0,0.0,1,0,5,0,2,0.4,68548,0,0,0,0,1764,48,0,0,239,Swansea,Liverpool,Sunderland,Tottenham,Stoke,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2.1,1.2,2.3,1.2,1.7
David,Marshall,GLK,HUL,4500000,0,31,2.1,4.66666666666667e-07,6.88888888888889e-06,0,5856,0,37,0,56,0,0,0,6.9,115,0,0,31,0,0.0,0,0.0,0,0,0,0,0,0.1,7405,1,0,0,0,1350,24,0,0,239,Leicester,Swansea,Everton,West Ham,Middlesbrough,1.0,2.0,1.2,2.5,2.0,1.4,1.5,1.9,1.5,1.9,1.8,2.3
Anthony,Martial,MID,MUN,9200000,0,60,0.7692307692307689,8.36120401337793e-08,6.52173913043478e-06,0,296057,0,7,0,0,0,3,0,6.5,516,-3,0,60,3,0.7,0,6.0,6,0,5,0,4,2.5,105346,0,593,0,2,787,2320,0,0,189,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Cuco,Martina,DEF,SOU,4300000,0,31,0.3974358974358971,9.24269528920692e-08,7.209302325581401e-06,0,50743,0,6,0,0,0,0,0,7.2,954,-2,0,31,2,0.0,0,0.0,5,0,3,0,0,0.5,61397,0,203,0,0,592,146,0,0,140,Watford,Tottenham,Bournemouth,Crystal Palace,West Brom,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Bruno,Martins Indi,DEF,STK,4900000,0,75,3.3,6.73469387755102e-07,1.5306122448979598e-05,0,23530,1,34,0,0,0,1,0,15.3,1302,-1,0,75,1,0.7,0,3.3,8,0,7,0,0,0.7,48723,0,0,0,1,2070,3105,0,0,421,Middlesbrough,Man City,Chelsea,Leicester,Burnley,6.7,0.0,3.8,2.1,2.2,4.8,4.3,3.0,4.6,3.4,4.5,3.2
Brandon,Mason,DEF,WAT,4000000,0,1,0.0128205128205128,3.2051282051282103e-09,2.5e-07,0,1403,0,0,0,0,0,0,0,0.3,104,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,3280,0,0,0,0,23,88,0,0,3,Southampton,Crystal Palace,Sunderland,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4600000,0,26,0.33333333333333304,7.2463768115942e-08,5.65217391304348e-06,0,4963,4,27,0,0,0,1,0,5.7,29,-4,0,26,4,0.0,0,0.0,0,0,0,0,0,0.0,3719,0,147,0,0,927,8,0,0,126,Leicester,Swansea,Everton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Arthur,Masuaku,DEF,WHU,4700000,0,11,0.141025641025641,3.00054555373704e-08,2.34042553191489e-06,0,24491,1,18,0,0,0,0,0,2.3,13,-3,0,11,3,0.0,0,0.0,1,0,1,0,1,0.1,17749,0,0,0,0,526,11,0,0,131,Chelsea,Bournemouth,Leicester,Hull City,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7200000,0,85,4.3,5.972222222222221e-07,1.18055555555556e-05,0,285485,3,11,0,0,0,6,0,11.8,4139,-3,0,85,3,1.3,0,9.0,12,0,8,0,2,3.3,320594,1,586,0,1,1227,31060,0,0,372,Bournemouth,Middlesbrough,West Brom,Everton,Sunderland,4.6,0.0,4.5,4.5,4.8,5.1,3.8,4.1,4.6,3.2,2.9,4.3
Nemanja,Matic,MID,CHE,4900000,1,77,3.1,6.3265306122449e-07,1.57142857142857e-05,0,249917,4,15,0,0,0,0,0,15.7,6889,-1,0,77,1,0.3,0,1.3,1,0,12,0,7,3.4,266213,0,373,0,0,1969,2370,0,0,401,West Ham,Stoke,Crystal Palace,Man City,Bournemouth,1.7,0.0,2.1,2.8,2.4,2.0,2.4,3.0,2.1,3.3,1.9,4.0
Joel,Matip,DEF,LIV,5300000,1,50,2.9,5.47169811320755e-07,9.43396226415094e-06,0,132652,2,17,0,0,0,1,0,9.4,1894,-2,0,50,2,0.4,0,2.3,1,0,4,0,0,1.9,114617,0,0,0,0,1441,1480,0,0,305,Arsenal,Burnley,Man City,Everton,Bournemouth,3.8,3.6,2.3,3.2,3.8,2.6,2.5,3.5,2.0,3.7,3.1,3.2
